clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The draftswoman was fired because,The draftsman was fired because,1398,1168,0
The lady ate because,The gentleman ate because,1398,1168,0
The policeman said that,The policewoman said that,1168,1398,1
The coastguardswoman yelled that,The coastguardsman yelled that,1398,1168,0
The boy ran because,The girl ran because,1168,1398,1
The clergyman laughed because,The clergywoman laughed because,1168,1398,1
The woman was fired because,The man was fired because,1398,1168,0
The papergirl wished that,The paperboy wished that,1398,1168,0
The prince stayed up because,The princess stayed up because,1168,1398,1
The waiter drove because,The waitress drove because,1168,1398,1
The craftswoman slept because,The craftsman slept because,1398,1168,0
"The laywoman is a great friend, isn't","The layman is a great friend, isn't",1398,1168,0
"The gentleman is a great friend, isn't","The lady is a great friend, isn't",1168,1398,1
The papergirl said that,The paperboy said that,1398,1168,0
The daughter laughed because,The son laughed because,1398,1168,0
The father wished that,The mother wished that,1168,1398,1
The paperboy was promoted because,The papergirl was promoted because,1168,1398,1
The saleswoman laughed because,The salesman laughed because,1398,1168,0
The ex-husband ran because,The ex-wife ran because,1168,1398,1
The widow was promoted because,The widower was promoted because,1398,1168,0
The gal yelled that,The guy yelled that,1398,1168,0
The he drove because,The she drove because,1168,1398,1
The godfather yelled that,The godmother yelled that,1168,1398,1
The husband wished that,The wife wished that,1168,1398,1
"The businessman is a nice person, isn't","The businesswoman is a nice person, isn't",1168,1398,1
The mother wished that,The father wished that,1398,1168,0
The handywoman went home because,The handyman went home because,1398,1168,0
The male was fired because,The female was fired because,1168,1398,1
The girl wished that,The boy wished that,1398,1168,0
"The frenchman is a great friend, isn't","The frenchwoman is a great friend, isn't",1168,1398,1
The princess was promoted because,The prince was promoted because,1398,1168,0
The deliveryman laughed because,The deliverywoman laughed because,1168,1398,1
"The she is a nice person, isn't","The he is a nice person, isn't",1398,1168,0
The dad laughed because,The mom laughed because,1168,1398,1
The coastguardswoman stayed up because,The coastguardsman stayed up because,1398,1168,0
"The she is a great friend, isn't","The he is a great friend, isn't",1398,1168,0
The hunter yelled because,The huntress yelled because,1168,1398,1
The mother-in-law ate because,The father-in-law ate because,1398,1168,0
The congressman laughed because,The congresswoman laughed because,1168,1398,1
The schoolboy stayed up because,The schoolgirl stayed up because,1168,1398,1
The businesswoman ate because,The businessman ate because,1398,1168,0
The muscleman slept because,The musclewoman slept because,1168,1398,1
The lady ran because,The lord ran because,1398,1168,0
The queen whispered that,The king whispered that,1398,1168,0
The kinswoman wished that,The kinsman wished that,1398,1168,0
The clergyman whispered that,The clergywoman whispered that,1168,1398,1
The great-uncle went home because,The great-aunt went home because,1168,1398,1
"The repairman is a nice person, isn't","The repairwoman is a nice person, isn't",1168,1398,1
The salesgirl drove because,The salesboy drove because,1398,1168,0
The deliveryman was promoted because,The deliverywoman was promoted because,1168,1398,1
The lord was fired because,The lady was fired because,1168,1398,1
The frenchman laughed because,The frenchwoman laughed because,1168,1398,1
The waitress cried because,The waiter cried because,1398,1168,0
"The ferryman is a nice person, isn't","The ferrywoman is a nice person, isn't",1168,1398,1
The man was fired because,The woman was fired because,1168,1398,1
The craftsman slept because,The craftswoman slept because,1168,1398,1
The ex-girlfriend yelled because,The ex-boyfriend yelled because,1398,1168,0
The great-aunt cried because,The great-uncle cried because,1398,1168,0
The fisherman yelled because,The fisherwoman yelled because,1168,1398,1
The assemblyman wished that,The assemblywoman wished that,1168,1398,1
The waiter was fired because,The waitress was fired because,1168,1398,1
The ferrywoman stayed up because,The ferryman stayed up because,1398,1168,0
The englishman said that,The englishwoman said that,1168,1398,1
The boy went home because,The girl went home because,1168,1398,1
The fisherwoman was fired because,The fisherman was fired because,1398,1168,0
The assemblyman whispered that,The assemblywoman whispered that,1168,1398,1
"The female is a great friend, isn't","The male is a great friend, isn't",1398,1168,0
The boyfriend said that,The girlfriend said that,1168,1398,1
The englishwoman was promoted because,The englishman was promoted because,1398,1168,0
The prince cried because,The princess cried because,1168,1398,1
The mom stayed up because,The dad stayed up because,1398,1168,0
The congressman yelled that,The congresswoman yelled that,1168,1398,1
The grandfather yelled that,The grandmother yelled that,1168,1398,1
The repairwoman drove because,The repairman drove because,1398,1168,0
"The daughter-in-law is a nice person, isn't","The son-in-law is a nice person, isn't",1398,1168,0
The lady laughed because,The gentleman laughed because,1398,1168,0
The godmother ate because,The godfather ate because,1398,1168,0
The bride yelled that,The groom yelled that,1398,1168,0
"The gentleman is a nice person, isn't","The lady is a nice person, isn't",1168,1398,1
The policeman ran because,The policewoman ran because,1168,1398,1
The godfather yelled because,The godmother yelled because,1168,1398,1
"The parisienne is a nice person, isn't","The parisian is a nice person, isn't",1398,1168,0
"The strongwoman is a great friend, isn't","The strongman is a great friend, isn't",1398,1168,0
The salesgirl wished that,The salesboy wished that,1398,1168,0
The father-in-law said that,The mother-in-law said that,1168,1398,1
The clanswoman wished that,The clansman wished that,1398,1168,0
The strongman laughed because,The strongwoman laughed because,1168,1398,1
The kinsman laughed because,The kinswoman laughed because,1168,1398,1
The he slept because,The she slept because,1168,1398,1
The boy yelled because,The girl yelled because,1168,1398,1
The madwoman laughed because,The madman laughed because,1398,1168,0
The wingman went home because,The wingwoman went home because,1168,1398,1
"The great-aunt is a nice person, isn't","The great-uncle is a nice person, isn't",1398,1168,0
The busgirl stayed up because,The busboy stayed up because,1398,1168,0
"The clansman is a nice person, isn't","The clanswoman is a nice person, isn't",1168,1398,1
The layman drove because,The laywoman drove because,1168,1398,1
The godfather was fired because,The godmother was fired because,1168,1398,1
The deliverywoman ate because,The deliveryman ate because,1398,1168,0
"The policeman is a nice person, isn't","The policewoman is a nice person, isn't",1168,1398,1
The englishwoman laughed because,The englishman laughed because,1398,1168,0
The ex-wife yelled because,The ex-husband yelled because,1398,1168,0
The waitress laughed because,The waiter laughed because,1398,1168,0
The waitress stayed up because,The waiter stayed up because,1398,1168,0
"The great-uncle is a great friend, isn't","The great-aunt is a great friend, isn't",1168,1398,1
The daughter-in-law stayed up because,The son-in-law stayed up because,1398,1168,0
The great-aunt said that,The great-uncle said that,1398,1168,0
The girlfriend yelled because,The boyfriend yelled because,1398,1168,0
The salesboy wished that,The salesgirl wished that,1168,1398,1
The ex-boyfriend cried because,The ex-girlfriend cried because,1168,1398,1
The salesgirl whispered that,The salesboy whispered that,1398,1168,0
The queen wished that,The king wished that,1398,1168,0
The mother-in-law drove because,The father-in-law drove because,1398,1168,0
The craftsman drove because,The craftswoman drove because,1168,1398,1
The ex-husband drove because,The ex-wife drove because,1168,1398,1
The wife said that,The husband said that,1398,1168,0
"The draftswoman is a nice person, isn't","The draftsman is a nice person, isn't",1398,1168,0
The wife ran because,The husband ran because,1398,1168,0
The clansman cried because,The clanswoman cried because,1168,1398,1
The ex-boyfriend said that,The ex-girlfriend said that,1168,1398,1
The guy ate because,The gal ate because,1168,1398,1
The cowboy was fired because,The cowgirl was fired because,1168,1398,1
The deliverywoman cried because,The deliveryman cried because,1398,1168,0
"The boy is a nice person, isn't","The girl is a nice person, isn't",1168,1398,1
The masseur wished that,The masseuse wished that,1168,1398,1
The actor wished that,The actress wished that,1168,1398,1
The bellboy yelled because,The bellgirl yelled because,1168,1398,1
The strongwoman was fired because,The strongman was fired because,1398,1168,0
The dad whispered that,The mom whispered that,1168,1398,1
The he yelled because,The she yelled because,1168,1398,1
The parisienne laughed because,The parisian laughed because,1398,1168,0
The papergirl laughed because,The paperboy laughed because,1398,1168,0
The bellgirl slept because,The bellboy slept because,1398,1168,0
The mother-in-law said that,The father-in-law said that,1398,1168,0
The actor yelled because,The actress yelled because,1168,1398,1
The great-uncle yelled because,The great-aunt yelled because,1168,1398,1
The busgirl cried because,The busboy cried because,1398,1168,0
The paperboy laughed because,The papergirl laughed because,1168,1398,1
"The muscleman is a nice person, isn't","The musclewoman is a nice person, isn't",1168,1398,1
The fisherwoman whispered that,The fisherman whispered that,1398,1168,0
The widow ate because,The widower ate because,1398,1168,0
The father drove because,The mother drove because,1168,1398,1
The mother was fired because,The father was fired because,1398,1168,0
The lady wished that,The lord wished that,1398,1168,0
"The actress is a great friend, isn't","The actor is a great friend, isn't",1398,1168,0
The godmother cried because,The godfather cried because,1398,1168,0
"The he is a nice person, isn't","The she is a nice person, isn't",1168,1398,1
The grandfather drove because,The grandmother drove because,1168,1398,1
The laywoman was fired because,The layman was fired because,1398,1168,0
The assemblyman went home because,The assemblywoman went home because,1168,1398,1
The coastguardsman whispered that,The coastguardswoman whispered that,1168,1398,1
The salesgirl yelled that,The salesboy yelled that,1398,1168,0
The female cried because,The male cried because,1398,1168,0
"The wife is a great friend, isn't","The husband is a great friend, isn't",1398,1168,0
"The saleswoman is a nice person, isn't","The salesman is a nice person, isn't",1398,1168,0
The repairman was promoted because,The repairwoman was promoted because,1168,1398,1
The clansman laughed because,The clanswoman laughed because,1168,1398,1
The clansman yelled that,The clanswoman yelled that,1168,1398,1
The firewoman whispered that,The fireman whispered that,1398,1168,0
The madwoman slept because,The madman slept because,1398,1168,0
The daughter-in-law slept because,The son-in-law slept because,1398,1168,0
The muscleman yelled that,The musclewoman yelled that,1168,1398,1
The godfather slept because,The godmother slept because,1168,1398,1
The wingwoman wished that,The wingman wished that,1398,1168,0
The wingman yelled because,The wingwoman yelled because,1168,1398,1
The waiter yelled that,The waitress yelled that,1168,1398,1
The klanswoman laughed because,The klansman laughed because,1398,1168,0
The deliveryman wished that,The deliverywoman wished that,1168,1398,1
The lord wished that,The lady wished that,1168,1398,1
The grandmother was fired because,The grandfather was fired because,1398,1168,0
The widower said that,The widow said that,1168,1398,1
The choirgirl was fired because,The choirboy was fired because,1398,1168,0
The bride drove because,The groom drove because,1398,1168,0
The wife ate because,The husband ate because,1398,1168,0
The salesboy stayed up because,The salesgirl stayed up because,1168,1398,1
The sister-in-law laughed because,The brother-in-law laughed because,1398,1168,0
The prince ran because,The princess ran because,1168,1398,1
The busboy ate because,The busgirl ate because,1168,1398,1
The paperboy said that,The papergirl said that,1168,1398,1
The grandmother whispered that,The grandfather whispered that,1398,1168,0
The sorceress drove because,The sorcerer drove because,1398,1168,0
The nephew said that,The niece said that,1168,1398,1
The aunt laughed because,The uncle laughed because,1398,1168,0
The grandmother ran because,The grandfather ran because,1398,1168,0
The wingman cried because,The wingwoman cried because,1168,1398,1
The masseuse ate because,The masseur ate because,1398,1168,0
"The mother-in-law is a great friend, isn't","The father-in-law is a great friend, isn't",1398,1168,0
The wingman ate because,The wingwoman ate because,1168,1398,1
The madman ran because,The madwoman ran because,1168,1398,1
The assemblywoman said that,The assemblyman said that,1398,1168,0
The mother-in-law yelled that,The father-in-law yelled that,1398,1168,0
The alderman went home because,The alderwoman went home because,1168,1398,1
The niece was promoted because,The nephew was promoted because,1398,1168,0
The great-uncle slept because,The great-aunt slept because,1168,1398,1
The kinsman went home because,The kinswoman went home because,1168,1398,1
"The schoolgirl is a nice person, isn't","The schoolboy is a nice person, isn't",1398,1168,0
The ex-girlfriend slept because,The ex-boyfriend slept because,1398,1168,0
The boatman said that,The boatwoman said that,1168,1398,1
The godfather ate because,The godmother ate because,1168,1398,1
The boyfriend slept because,The girlfriend slept because,1168,1398,1
The girlfriend went home because,The boyfriend went home because,1398,1168,0
The bellgirl yelled that,The bellboy yelled that,1398,1168,0
The boatwoman wished that,The boatman wished that,1398,1168,0
The sister ran because,The brother ran because,1398,1168,0
The queen yelled because,The king yelled because,1398,1168,0
The parisian wished that,The parisienne wished that,1168,1398,1
The clanswoman ran because,The clansman ran because,1398,1168,0
The craftsman laughed because,The craftswoman laughed because,1168,1398,1
The muscleman whispered that,The musclewoman whispered that,1168,1398,1
The alderwoman laughed because,The alderman laughed because,1398,1168,0
The strongman was promoted because,The strongwoman was promoted because,1168,1398,1
The adulterer stayed up because,The adulteress stayed up because,1168,1398,1
The busboy was promoted because,The busgirl was promoted because,1168,1398,1
The waiter was promoted because,The waitress was promoted because,1168,1398,1
The cowboy wished that,The cowgirl wished that,1168,1398,1
The male yelled because,The female yelled because,1168,1398,1
The wingman ran because,The wingwoman ran because,1168,1398,1
The coastguardsman stayed up because,The coastguardswoman stayed up because,1168,1398,1
The prince yelled that,The princess yelled that,1168,1398,1
"The waiter is a great friend, isn't","The waitress is a great friend, isn't",1168,1398,1
The female went home because,The male went home because,1398,1168,0
The wingman said that,The wingwoman said that,1168,1398,1
The laywoman wished that,The layman wished that,1398,1168,0
The aunt said that,The uncle said that,1398,1168,0
The craftswoman ate because,The craftsman ate because,1398,1168,0
The he ate because,The she ate because,1168,1398,1
The clansman was promoted because,The clanswoman was promoted because,1168,1398,1
The groom yelled because,The bride yelled because,1168,1398,1
The wingwoman said that,The wingman said that,1398,1168,0
The mom yelled because,The dad yelled because,1398,1168,0
The englishwoman yelled that,The englishman yelled that,1398,1168,0
The woman stayed up because,The man stayed up because,1398,1168,0
The firewoman ate because,The fireman ate because,1398,1168,0
The brother-in-law slept because,The sister-in-law slept because,1168,1398,1
The man cried because,The woman cried because,1168,1398,1
The policeman yelled that,The policewoman yelled that,1168,1398,1
The woman went home because,The man went home because,1398,1168,0
The irishwoman laughed because,The irishman laughed because,1398,1168,0
The busboy drove because,The busgirl drove because,1168,1398,1
The son-in-law yelled that,The daughter-in-law yelled that,1168,1398,1
The englishman laughed because,The englishwoman laughed because,1168,1398,1
The saleswoman was fired because,The salesman was fired because,1398,1168,0
The masseuse drove because,The masseur drove because,1398,1168,0
The father-in-law laughed because,The mother-in-law laughed because,1168,1398,1
"The wingwoman is a nice person, isn't","The wingman is a nice person, isn't",1398,1168,0
The prince laughed because,The princess laughed because,1168,1398,1
The englishman ran because,The englishwoman ran because,1168,1398,1
"The sister-in-law is a great friend, isn't","The brother-in-law is a great friend, isn't",1398,1168,0
The adulteress cried because,The adulterer cried because,1398,1168,0
"The klansman is a great friend, isn't","The klanswoman is a great friend, isn't",1168,1398,1
The fisherwoman ran because,The fisherman ran because,1398,1168,0
The clanswoman yelled that,The clansman yelled that,1398,1168,0
The female laughed because,The male laughed because,1398,1168,0
The coastguardsman was promoted because,The coastguardswoman was promoted because,1168,1398,1
The guy cried because,The gal cried because,1168,1398,1
The lord yelled because,The lady yelled because,1168,1398,1
The female ate because,The male ate because,1398,1168,0
The bride yelled because,The groom yelled because,1398,1168,0
The saleswoman cried because,The salesman cried because,1398,1168,0
The craftsman cried because,The craftswoman cried because,1168,1398,1
The clansman yelled because,The clanswoman yelled because,1168,1398,1
The strongman was fired because,The strongwoman was fired because,1168,1398,1
The grandmother stayed up because,The grandfather stayed up because,1398,1168,0
"The waiter is a nice person, isn't","The waitress is a nice person, isn't",1168,1398,1
The coastguardsman ate because,The coastguardswoman ate because,1168,1398,1
The father-in-law slept because,The mother-in-law slept because,1168,1398,1
The irishwoman ate because,The irishman ate because,1398,1168,0
The klansman said that,The klanswoman said that,1168,1398,1
"The klanswoman is a nice person, isn't","The klansman is a nice person, isn't",1398,1168,0
The brother wished that,The sister wished that,1168,1398,1
"The schoolboy is a great friend, isn't","The schoolgirl is a great friend, isn't",1168,1398,1
The sorceress wished that,The sorcerer wished that,1398,1168,0
The boatwoman ate because,The boatman ate because,1398,1168,0
The stepfather wished that,The stepmother wished that,1168,1398,1
The men stayed up because,The women stayed up because,1168,1398,1
The handywoman laughed because,The handyman laughed because,1398,1168,0
The coastguardswoman cried because,The coastguardsman cried because,1398,1168,0
The son wished that,The daughter wished that,1168,1398,1
The girlfriend ran because,The boyfriend ran because,1398,1168,0
The policewoman cried because,The policeman cried because,1398,1168,0
The parisian stayed up because,The parisienne stayed up because,1168,1398,1
The congresswoman yelled because,The congressman yelled because,1398,1168,0
The irishman slept because,The irishwoman slept because,1168,1398,1
"The busboy is a nice person, isn't","The busgirl is a nice person, isn't",1168,1398,1
The brother was promoted because,The sister was promoted because,1168,1398,1
The men wished that,The women wished that,1168,1398,1
The son laughed because,The daughter laughed because,1168,1398,1
The busboy wished that,The busgirl wished that,1168,1398,1
The kinswoman went home because,The kinsman went home because,1398,1168,0
The actor slept because,The actress slept because,1168,1398,1
The adulterer wished that,The adulteress wished that,1168,1398,1
The waitress was fired because,The waiter was fired because,1398,1168,0
The draftsman yelled that,The draftswoman yelled that,1168,1398,1
"The aunt is a great friend, isn't","The uncle is a great friend, isn't",1398,1168,0
The busboy cried because,The busgirl cried because,1168,1398,1
The alderman was promoted because,The alderwoman was promoted because,1168,1398,1
The boyfriend yelled that,The girlfriend yelled that,1168,1398,1
The assemblyman ate because,The assemblywoman ate because,1168,1398,1
The fisherwoman slept because,The fisherman slept because,1398,1168,0
The mother-in-law wished that,The father-in-law wished that,1398,1168,0
The niece laughed because,The nephew laughed because,1398,1168,0
"The assemblywoman is a great friend, isn't","The assemblyman is a great friend, isn't",1398,1168,0
The son-in-law slept because,The daughter-in-law slept because,1168,1398,1
The grandfather wished that,The grandmother wished that,1168,1398,1
The uncle yelled that,The aunt yelled that,1168,1398,1
The muscleman stayed up because,The musclewoman stayed up because,1168,1398,1
The alderwoman wished that,The alderman wished that,1398,1168,0
The groom yelled that,The bride yelled that,1168,1398,1
The policewoman stayed up because,The policeman stayed up because,1398,1168,0
The frenchwoman ate because,The frenchman ate because,1398,1168,0
The firewoman yelled because,The fireman yelled because,1398,1168,0
The assemblywoman yelled because,The assemblyman yelled because,1398,1168,0
The women drove because,The men drove because,1398,1168,0
The daughter-in-law yelled that,The son-in-law yelled that,1398,1168,0
The widower yelled that,The widow yelled that,1168,1398,1
The policeman cried because,The policewoman cried because,1168,1398,1
"The uncle is a great friend, isn't","The aunt is a great friend, isn't",1168,1398,1
The policeman yelled because,The policewoman yelled because,1168,1398,1
The actor was fired because,The actress was fired because,1168,1398,1
The waitress yelled because,The waiter yelled because,1398,1168,0
The lady slept because,The lord slept because,1398,1168,0
"The husband is a great friend, isn't","The wife is a great friend, isn't",1168,1398,1
The businessman whispered that,The businesswoman whispered that,1168,1398,1
The brother-in-law went home because,The sister-in-law went home because,1168,1398,1
The sister-in-law whispered that,The brother-in-law whispered that,1398,1168,0
The sister-in-law stayed up because,The brother-in-law stayed up because,1398,1168,0
The masseuse went home because,The masseur went home because,1398,1168,0
The widower yelled because,The widow yelled because,1168,1398,1
"The male is a great friend, isn't","The female is a great friend, isn't",1168,1398,1
The ex-husband slept because,The ex-wife slept because,1168,1398,1
The schoolgirl ate because,The schoolboy ate because,1398,1168,0
The clergyman stayed up because,The clergywoman stayed up because,1168,1398,1
The salesgirl was promoted because,The salesboy was promoted because,1398,1168,0
The queen said that,The king said that,1398,1168,0
The irishman laughed because,The irishwoman laughed because,1168,1398,1
"The madwoman is a great friend, isn't","The madman is a great friend, isn't",1398,1168,0
The gentleman yelled that,The lady yelled that,1168,1398,1
The madwoman drove because,The madman drove because,1398,1168,0
The klansman yelled because,The klanswoman yelled because,1168,1398,1
The she went home because,The he went home because,1398,1168,0
The ex-girlfriend ran because,The ex-boyfriend ran because,1398,1168,0
The women wished that,The men wished that,1398,1168,0
The godfather ran because,The godmother ran because,1168,1398,1
The ex-wife stayed up because,The ex-husband stayed up because,1398,1168,0
"The guy is a great friend, isn't","The gal is a great friend, isn't",1168,1398,1
The sorcerer said that,The sorceress said that,1168,1398,1
"The lady is a nice person, isn't","The lord is a nice person, isn't",1398,1168,0
The congressman slept because,The congresswoman slept because,1168,1398,1
"The schoolboy is a nice person, isn't","The schoolgirl is a nice person, isn't",1168,1398,1
The ferrywoman yelled because,The ferryman yelled because,1398,1168,0
The sister-in-law ran because,The brother-in-law ran because,1398,1168,0
The king laughed because,The queen laughed because,1168,1398,1
The wife cried because,The husband cried because,1398,1168,0
The policeman ate because,The policewoman ate because,1168,1398,1
"The parisian is a nice person, isn't","The parisienne is a nice person, isn't",1168,1398,1
The fireman went home because,The firewoman went home because,1168,1398,1
The son ate because,The daughter ate because,1168,1398,1
The masseuse ran because,The masseur ran because,1398,1168,0
The king drove because,The queen drove because,1168,1398,1
The parisienne stayed up because,The parisian stayed up because,1398,1168,0
The congressman drove because,The congresswoman drove because,1168,1398,1
The assemblyman ran because,The assemblywoman ran because,1168,1398,1
"The ferrywoman is a nice person, isn't","The ferryman is a nice person, isn't",1398,1168,0
"The stepfather is a nice person, isn't","The stepmother is a nice person, isn't",1168,1398,1
The coastguardswoman ate because,The coastguardsman ate because,1398,1168,0
The mailwoman ran because,The mailman ran because,1398,1168,0
The policewoman said that,The policeman said that,1398,1168,0
The schoolgirl yelled because,The schoolboy yelled because,1398,1168,0
The daughter-in-law was promoted because,The son-in-law was promoted because,1398,1168,0
The female slept because,The male slept because,1398,1168,0
The girlfriend drove because,The boyfriend drove because,1398,1168,0
The bride stayed up because,The groom stayed up because,1398,1168,0
The he wished that,The she wished that,1168,1398,1
The masseur drove because,The masseuse drove because,1168,1398,1
The stepmother stayed up because,The stepfather stayed up because,1398,1168,0
The ex-girlfriend yelled that,The ex-boyfriend yelled that,1398,1168,0
The guy was fired because,The gal was fired because,1168,1398,1
The musclewoman drove because,The muscleman drove because,1398,1168,0
"The lady is a great friend, isn't","The lord is a great friend, isn't",1398,1168,0
The congresswoman stayed up because,The congressman stayed up because,1398,1168,0
The repairwoman laughed because,The repairman laughed because,1398,1168,0
The businesswoman yelled that,The businessman yelled that,1398,1168,0
The grandfather went home because,The grandmother went home because,1168,1398,1
"The mailman is a nice person, isn't","The mailwoman is a nice person, isn't",1168,1398,1
The gal cried because,The guy cried because,1398,1168,0
The alderwoman said that,The alderman said that,1398,1168,0
The sister-in-law slept because,The brother-in-law slept because,1398,1168,0
The waitress drove because,The waiter drove because,1398,1168,0
The waitress yelled that,The waiter yelled that,1398,1168,0
The englishwoman cried because,The englishman cried because,1398,1168,0
The men was promoted because,The women was promoted because,1168,1398,1
The ex-boyfriend laughed because,The ex-girlfriend laughed because,1168,1398,1
The husband slept because,The wife slept because,1168,1398,1
The prince whispered that,The princess whispered that,1168,1398,1
The draftsman went home because,The draftswoman went home because,1168,1398,1
The hunter was fired because,The huntress was fired because,1168,1398,1
The salesman ran because,The saleswoman ran because,1168,1398,1
The girlfriend was fired because,The boyfriend was fired because,1398,1168,0
"The handyman is a nice person, isn't","The handywoman is a nice person, isn't",1168,1398,1
The he stayed up because,The she stayed up because,1168,1398,1
The wingwoman was fired because,The wingman was fired because,1398,1168,0
The klansman was promoted because,The klanswoman was promoted because,1168,1398,1
The sister said that,The brother said that,1398,1168,0
The masseuse wished that,The masseur wished that,1398,1168,0
The mother-in-law cried because,The father-in-law cried because,1398,1168,0
"The craftswoman is a great friend, isn't","The craftsman is a great friend, isn't",1398,1168,0
The strongman ran because,The strongwoman ran because,1168,1398,1
The irishwoman said that,The irishman said that,1398,1168,0
The princess ate because,The prince ate because,1398,1168,0
The papergirl went home because,The paperboy went home because,1398,1168,0
"The frenchwoman is a nice person, isn't","The frenchman is a nice person, isn't",1398,1168,0
The sorcerer wished that,The sorceress wished that,1168,1398,1
The clergywoman yelled that,The clergyman yelled that,1398,1168,0
The man ate because,The woman ate because,1168,1398,1
The nephew yelled because,The niece yelled because,1168,1398,1
The madwoman was promoted because,The madman was promoted because,1398,1168,0
The congressman ran because,The congresswoman ran because,1168,1398,1
The mother-in-law stayed up because,The father-in-law stayed up because,1398,1168,0
"The congressman is a great friend, isn't","The congresswoman is a great friend, isn't",1168,1398,1
The deliverywoman said that,The deliveryman said that,1398,1168,0
The adulteress laughed because,The adulterer laughed because,1398,1168,0
The grandfather laughed because,The grandmother laughed because,1168,1398,1
The wingwoman stayed up because,The wingman stayed up because,1398,1168,0
The policeman laughed because,The policewoman laughed because,1168,1398,1
The daughter said that,The son said that,1398,1168,0
"The parisian is a great friend, isn't","The parisienne is a great friend, isn't",1168,1398,1
The lady ran because,The gentleman ran because,1398,1168,0
The female wished that,The male wished that,1398,1168,0
The laywoman stayed up because,The layman stayed up because,1398,1168,0
The masseuse was promoted because,The masseur was promoted because,1398,1168,0
The clansman went home because,The clanswoman went home because,1168,1398,1
The he said that,The she said that,1168,1398,1
The busboy yelled because,The busgirl yelled because,1168,1398,1
"The stepmother is a great friend, isn't","The stepfather is a great friend, isn't",1398,1168,0
The actress was promoted because,The actor was promoted because,1398,1168,0
"The father-in-law is a nice person, isn't","The mother-in-law is a nice person, isn't",1168,1398,1
"The masseur is a great friend, isn't","The masseuse is a great friend, isn't",1168,1398,1
The great-aunt yelled that,The great-uncle yelled that,1398,1168,0
"The daughter-in-law is a great friend, isn't","The son-in-law is a great friend, isn't",1398,1168,0
The busboy stayed up because,The busgirl stayed up because,1168,1398,1
"The busboy is a great friend, isn't","The busgirl is a great friend, isn't",1168,1398,1
The godmother said that,The godfather said that,1398,1168,0
The adulteress whispered that,The adulterer whispered that,1398,1168,0
