clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The repairman whispered that,The repairwoman whispered that,344,703,1
The brother slept because,The sister slept because,344,703,1
The marksman went home because,The markswoman went home because,344,703,1
The wingwoman cried because,The wingman cried because,703,344,0
The boyfriend stayed up because,The girlfriend stayed up because,344,703,1
The woman was fired because,The man was fired because,703,344,0
The layman yelled because,The laywoman yelled because,344,703,1
The sorceress whispered that,The sorcerer whispered that,703,344,0
The boy ate because,The girl ate because,344,703,1
The princess cried because,The prince cried because,703,344,0
The adulteress said that,The adulterer said that,703,344,0
The clanswoman yelled that,The clansman yelled that,703,344,0
The ferrywoman was fired because,The ferryman was fired because,703,344,0
The marksman yelled because,The markswoman yelled because,344,703,1
The mom cried because,The dad cried because,703,344,0
The great-aunt yelled because,The great-uncle yelled because,703,344,0
The he ran because,The she ran because,344,703,1
The daughter laughed because,The son laughed because,703,344,0
The kinsman cried because,The kinswoman cried because,344,703,1
The kinswoman stayed up because,The kinsman stayed up because,703,344,0
The great-aunt laughed because,The great-uncle laughed because,703,344,0
The stepmother went home because,The stepfather went home because,703,344,0
The bride ate because,The groom ate because,703,344,0
The weatherman ate because,The weatherwoman ate because,344,703,1
The alderwoman was fired because,The alderman was fired because,703,344,0
The musclewoman whispered that,The muscleman whispered that,703,344,0
The deliveryman went home because,The deliverywoman went home because,344,703,1
The busgirl went home because,The busboy went home because,703,344,0
The godmother ran because,The godfather ran because,703,344,0
The female was fired because,The male was fired because,703,344,0
The schoolboy laughed because,The schoolgirl laughed because,344,703,1
The groom yelled because,The bride yelled because,344,703,1
The marksman drove because,The markswoman drove because,344,703,1
The boyfriend laughed because,The girlfriend laughed because,344,703,1
"The frenchman is a nice person, isn't","The frenchwoman is a nice person, isn't",344,703,1
The father wished that,The mother wished that,344,703,1
The wingman stayed up because,The wingwoman stayed up because,344,703,1
"The milkwoman is a great friend, isn't","The milkman is a great friend, isn't",703,344,0
The monk stayed up because,The nun stayed up because,344,703,1
The papergirl said that,The paperboy said that,703,344,0
"The gentlemen is a great friend, isn't","The ladies is a great friend, isn't",344,703,1
The adulterer said that,The adulteress said that,344,703,1
The englishman drove because,The englishwoman drove because,344,703,1
The marksman yelled that,The markswoman yelled that,344,703,1
The weatherwoman was promoted because,The weatherman was promoted because,703,344,0
The gentlemen was promoted because,The ladies was promoted because,344,703,1
The infantryman stayed up because,The infantrywoman stayed up because,344,703,1
The female yelled because,The male yelled because,703,344,0
The groom ate because,The bride ate because,344,703,1
The great-uncle went home because,The great-aunt went home because,344,703,1
"The queen is a nice person, isn't","The king is a nice person, isn't",703,344,0
"The grandmother is a nice person, isn't","The grandfather is a nice person, isn't",703,344,0
The guy ran because,The gal ran because,344,703,1
"The markswoman is a nice person, isn't","The marksman is a nice person, isn't",703,344,0
The congresswoman went home because,The congressman went home because,703,344,0
The men was fired because,The women was fired because,344,703,1
The boatwoman stayed up because,The boatman stayed up because,703,344,0
The cowboy yelled because,The cowgirl yelled because,344,703,1
The madwoman whispered that,The madman whispered that,703,344,0
The sister-in-law drove because,The brother-in-law drove because,703,344,0
The parisienne whispered that,The parisian whispered that,703,344,0
The laywoman was promoted because,The layman was promoted because,703,344,0
The weatherman was promoted because,The weatherwoman was promoted because,344,703,1
The he slept because,The she slept because,344,703,1
The wingwoman ate because,The wingman ate because,703,344,0
"The muscleman is a nice person, isn't","The musclewoman is a nice person, isn't",344,703,1
The gal was fired because,The guy was fired because,703,344,0
The bellboy yelled that,The bellgirl yelled that,344,703,1
The stepsister slept because,The stepbrother slept because,703,344,0
The salesgirl was fired because,The salesboy was fired because,703,344,0
The godmother was fired because,The godfather was fired because,703,344,0
The clanswoman drove because,The clansman drove because,703,344,0
The busboy yelled because,The busgirl yelled because,344,703,1
The madman was promoted because,The madwoman was promoted because,344,703,1
The prince whispered that,The princess whispered that,344,703,1
The congressman went home because,The congresswoman went home because,344,703,1
"The schoolboy is a nice person, isn't","The schoolgirl is a nice person, isn't",344,703,1
"The mailwoman is a great friend, isn't","The mailman is a great friend, isn't",703,344,0
"The stepbrother is a nice person, isn't","The stepsister is a nice person, isn't",344,703,1
"The schoolboy is a great friend, isn't","The schoolgirl is a great friend, isn't",344,703,1
The schoolgirl was promoted because,The schoolboy was promoted because,703,344,0
The woman slept because,The man slept because,703,344,0
The stepmother ran because,The stepfather ran because,703,344,0
The alderwoman cried because,The alderman cried because,703,344,0
"The stepmother is a great friend, isn't","The stepfather is a great friend, isn't",703,344,0
The godson slept because,The goddaughter slept because,344,703,1
The gentleman went home because,The lady went home because,344,703,1
"The servicewoman is a nice person, isn't","The serviceman is a nice person, isn't",703,344,0
"The mother is a nice person, isn't","The father is a nice person, isn't",703,344,0
The salesman slept because,The saleswoman slept because,344,703,1
"The choirgirl is a nice person, isn't","The choirboy is a nice person, isn't",703,344,0
The frenchman cried because,The frenchwoman cried because,344,703,1
The deliverywoman said that,The deliveryman said that,703,344,0
The dad yelled because,The mom yelled because,344,703,1
The cowgirl slept because,The cowboy slept because,703,344,0
The grandmother went home because,The grandfather went home because,703,344,0
The aunt cried because,The uncle cried because,703,344,0
The stepfather ate because,The stepmother ate because,344,703,1
The she cried because,The he cried because,703,344,0
The female was promoted because,The male was promoted because,703,344,0
The monk slept because,The nun slept because,344,703,1
The kinswoman cried because,The kinsman cried because,703,344,0
"The mother is a great friend, isn't","The father is a great friend, isn't",703,344,0
The assemblyman yelled because,The assemblywoman yelled because,344,703,1
The lady cried because,The lord cried because,703,344,0
The female went home because,The male went home because,703,344,0
The lady ran because,The lord ran because,703,344,0
The gentleman ate because,The lady ate because,344,703,1
The niece drove because,The nephew drove because,703,344,0
The serviceman cried because,The servicewoman cried because,344,703,1
"The grandfather is a great friend, isn't","The grandmother is a great friend, isn't",344,703,1
The female ate because,The male ate because,703,344,0
The frenchwoman ran because,The frenchman ran because,703,344,0
The clansman ran because,The clanswoman ran because,344,703,1
The madwoman laughed because,The madman laughed because,703,344,0
The klansman yelled because,The klanswoman yelled because,344,703,1
The barmaid whispered that,The barman whispered that,703,344,0
The milkman cried because,The milkwoman cried because,344,703,1
The actress yelled because,The actor yelled because,703,344,0
The queen was fired because,The king was fired because,703,344,0
"The clansman is a nice person, isn't","The clanswoman is a nice person, isn't",344,703,1
The clanswoman was fired because,The clansman was fired because,703,344,0
"The wingman is a great friend, isn't","The wingwoman is a great friend, isn't",344,703,1
The parisian went home because,The parisienne went home because,344,703,1
"The strongman is a nice person, isn't","The strongwoman is a nice person, isn't",344,703,1
"The she is a nice person, isn't","The he is a nice person, isn't",703,344,0
The gentlemen ran because,The ladies ran because,344,703,1
The she ate because,The he ate because,703,344,0
The salesboy yelled that,The salesgirl yelled that,344,703,1
The fireman went home because,The firewoman went home because,344,703,1
The barman was fired because,The barmaid was fired because,344,703,1
The ex-boyfriend wished that,The ex-girlfriend wished that,344,703,1
The fisherman ran because,The fisherwoman ran because,344,703,1
The schoolboy said that,The schoolgirl said that,344,703,1
The cowboy wished that,The cowgirl wished that,344,703,1
The frenchwoman drove because,The frenchman drove because,703,344,0
The congressman stayed up because,The congresswoman stayed up because,344,703,1
The sorceress slept because,The sorcerer slept because,703,344,0
The godmother was promoted because,The godfather was promoted because,703,344,0
The great-aunt went home because,The great-uncle went home because,703,344,0
The assemblyman was fired because,The assemblywoman was fired because,344,703,1
The paperboy stayed up because,The papergirl stayed up because,344,703,1
"The wife is a nice person, isn't","The husband is a nice person, isn't",703,344,0
The sorceress said that,The sorcerer said that,703,344,0
The sister-in-law yelled that,The brother-in-law yelled that,703,344,0
The repairwoman said that,The repairman said that,703,344,0
The nun slept because,The monk slept because,703,344,0
The deliverywoman yelled because,The deliveryman yelled because,703,344,0
"The mailwoman is a nice person, isn't","The mailman is a nice person, isn't",703,344,0
The boatwoman slept because,The boatman slept because,703,344,0
The kinswoman slept because,The kinsman slept because,703,344,0
The assemblyman whispered that,The assemblywoman whispered that,344,703,1
The saleswoman cried because,The salesman cried because,703,344,0
The actor was fired because,The actress was fired because,344,703,1
The wingwoman stayed up because,The wingman stayed up because,703,344,0
"The father is a nice person, isn't","The mother is a nice person, isn't",344,703,1
"The wingman is a nice person, isn't","The wingwoman is a nice person, isn't",344,703,1
The fisherman yelled because,The fisherwoman yelled because,344,703,1
The male whispered that,The female whispered that,344,703,1
The son-in-law laughed because,The daughter-in-law laughed because,344,703,1
The monk ate because,The nun ate because,344,703,1
The clansman stayed up because,The clanswoman stayed up because,344,703,1
The she said that,The he said that,703,344,0
The parisienne drove because,The parisian drove because,703,344,0
The kinswoman ran because,The kinsman ran because,703,344,0
The mom drove because,The dad drove because,703,344,0
"The men is a great friend, isn't","The women is a great friend, isn't",344,703,1
The papergirl ran because,The paperboy ran because,703,344,0
The paperboy whispered that,The papergirl whispered that,344,703,1
The barmaid yelled because,The barman yelled because,703,344,0
The lady stayed up because,The lord stayed up because,703,344,0
The milkwoman whispered that,The milkman whispered that,703,344,0
The guy cried because,The gal cried because,344,703,1
The masseuse yelled that,The masseur yelled that,703,344,0
The father went home because,The mother went home because,344,703,1
The uncle whispered that,The aunt whispered that,344,703,1
"The son is a nice person, isn't","The daughter is a nice person, isn't",344,703,1
The handyman cried because,The handywoman cried because,344,703,1
The salesman said that,The saleswoman said that,344,703,1
The schoolboy whispered that,The schoolgirl whispered that,344,703,1
The grandfather yelled because,The grandmother yelled because,344,703,1
The stepsister ate because,The stepbrother ate because,703,344,0
The fisherman wished that,The fisherwoman wished that,344,703,1
The alderwoman ate because,The alderman ate because,703,344,0
The niece whispered that,The nephew whispered that,703,344,0
The ferrywoman ate because,The ferryman ate because,703,344,0
The nephew drove because,The niece drove because,344,703,1
The serviceman was promoted because,The servicewoman was promoted because,344,703,1
The stepsister was promoted because,The stepbrother was promoted because,703,344,0
The ex-boyfriend ate because,The ex-girlfriend ate because,344,703,1
The bride slept because,The groom slept because,703,344,0
The fisherman was promoted because,The fisherwoman was promoted because,344,703,1
The gentlemen slept because,The ladies slept because,344,703,1
"The englishman is a nice person, isn't","The englishwoman is a nice person, isn't",344,703,1
The handywoman ate because,The handyman ate because,703,344,0
The kinsman ran because,The kinswoman ran because,344,703,1
The kinswoman yelled because,The kinsman yelled because,703,344,0
The choirboy stayed up because,The choirgirl stayed up because,344,703,1
The ferryman slept because,The ferrywoman slept because,344,703,1
The musclewoman said that,The muscleman said that,703,344,0
The queen yelled that,The king yelled that,703,344,0
The servicewoman was promoted because,The serviceman was promoted because,703,344,0
The cowgirl was promoted because,The cowboy was promoted because,703,344,0
The assemblywoman drove because,The assemblyman drove because,703,344,0
"The wingwoman is a nice person, isn't","The wingman is a nice person, isn't",703,344,0
The boatwoman went home because,The boatman went home because,703,344,0
The fisherwoman cried because,The fisherman cried because,703,344,0
"The niece is a nice person, isn't","The nephew is a nice person, isn't",703,344,0
The musclewoman stayed up because,The muscleman stayed up because,703,344,0
The gentleman wished that,The lady wished that,344,703,1
"The repairwoman is a nice person, isn't","The repairman is a nice person, isn't",703,344,0
The madwoman was promoted because,The madman was promoted because,703,344,0
The infantryman cried because,The infantrywoman cried because,344,703,1
"The princess is a nice person, isn't","The prince is a nice person, isn't",703,344,0
The madman slept because,The madwoman slept because,344,703,1
The assemblywoman was promoted because,The assemblyman was promoted because,703,344,0
The girlfriend ate because,The boyfriend ate because,703,344,0
The mother whispered that,The father whispered that,703,344,0
The daughter-in-law wished that,The son-in-law wished that,703,344,0
The queen laughed because,The king laughed because,703,344,0
The markswoman yelled because,The marksman yelled because,703,344,0
The milkman said that,The milkwoman said that,344,703,1
The strongman went home because,The strongwoman went home because,344,703,1
The godfather slept because,The godmother slept because,344,703,1
The bellgirl wished that,The bellboy wished that,703,344,0
The layman cried because,The laywoman cried because,344,703,1
The gal cried because,The guy cried because,703,344,0
The gentlemen was fired because,The ladies was fired because,344,703,1
The adulteress ate because,The adulterer ate because,703,344,0
The parisian yelled that,The parisienne yelled that,344,703,1
The adulteress drove because,The adulterer drove because,703,344,0
The gentleman said that,The lady said that,344,703,1
The englishman yelled that,The englishwoman yelled that,344,703,1
The congressman slept because,The congresswoman slept because,344,703,1
The masseur was promoted because,The masseuse was promoted because,344,703,1
"The milkwoman is a nice person, isn't","The milkman is a nice person, isn't",703,344,0
The mom was promoted because,The dad was promoted because,703,344,0
The paperboy slept because,The papergirl slept because,344,703,1
The mother-in-law ran because,The father-in-law ran because,703,344,0
The busgirl wished that,The busboy wished that,703,344,0
The kinswoman yelled that,The kinsman yelled that,703,344,0
"The he is a nice person, isn't","The she is a nice person, isn't",344,703,1
The laywoman was fired because,The layman was fired because,703,344,0
The laywoman yelled that,The layman yelled that,703,344,0
The stepmother yelled that,The stepfather yelled that,703,344,0
The great-aunt whispered that,The great-uncle whispered that,703,344,0
The ferryman ran because,The ferrywoman ran because,344,703,1
The mailman yelled that,The mailwoman yelled that,344,703,1
The handywoman was promoted because,The handyman was promoted because,703,344,0
"The congresswoman is a nice person, isn't","The congressman is a nice person, isn't",703,344,0
The lady laughed because,The lord laughed because,703,344,0
The englishwoman yelled because,The englishman yelled because,703,344,0
"The papergirl is a great friend, isn't","The paperboy is a great friend, isn't",703,344,0
The madman drove because,The madwoman drove because,344,703,1
The daughter-in-law was fired because,The son-in-law was fired because,703,344,0
The great-aunt yelled that,The great-uncle yelled that,703,344,0
"The daughter is a nice person, isn't","The son is a nice person, isn't",703,344,0
The father-in-law yelled because,The mother-in-law yelled because,344,703,1
The stepfather whispered that,The stepmother whispered that,344,703,1
The strongman laughed because,The strongwoman laughed because,344,703,1
The fisherwoman was promoted because,The fisherman was promoted because,703,344,0
The weatherwoman yelled that,The weatherman yelled that,703,344,0
The wingman drove because,The wingwoman drove because,344,703,1
The assemblyman yelled that,The assemblywoman yelled that,344,703,1
The frenchwoman was promoted because,The frenchman was promoted because,703,344,0
The klansman ran because,The klanswoman ran because,344,703,1
The congresswoman yelled that,The congressman yelled that,703,344,0
The nephew went home because,The niece went home because,344,703,1
The fisherman laughed because,The fisherwoman laughed because,344,703,1
The masseuse was fired because,The masseur was fired because,703,344,0
The husband was fired because,The wife was fired because,344,703,1
The gal said that,The guy said that,703,344,0
The bellgirl yelled because,The bellboy yelled because,703,344,0
The madwoman went home because,The madman went home because,703,344,0
The serviceman went home because,The servicewoman went home because,344,703,1
"The serviceman is a nice person, isn't","The servicewoman is a nice person, isn't",344,703,1
The wingwoman went home because,The wingman went home because,703,344,0
The choirgirl wished that,The choirboy wished that,703,344,0
The princess ate because,The prince ate because,703,344,0
The alderman was promoted because,The alderwoman was promoted because,344,703,1
The markswoman slept because,The marksman slept because,703,344,0
The strongman whispered that,The strongwoman whispered that,344,703,1
The stepmother cried because,The stepfather cried because,703,344,0
