clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The artillerywoman went home because,The artilleryman went home because,1364,568,0
The hero went home because,The heroine went home because,568,1364,1
The artilleryman wished that,The artillerywoman wished that,568,1364,1
The schoolboy ate because,The schoolgirl ate because,568,1364,1
The boatman slept because,The boatwoman slept because,568,1364,1
The musclewoman drove because,The muscleman drove because,1364,568,0
The adulterer ran because,The adulteress ran because,568,1364,1
The fireman said that,The firewoman said that,568,1364,1
"The bride is a nice person, isn't","The groom is a nice person, isn't",1364,568,0
The girlfriend slept because,The boyfriend slept because,1364,568,0
The women yelled because,The men yelled because,1364,568,0
The boy slept because,The girl slept because,568,1364,1
The mother-in-law was fired because,The father-in-law was fired because,1364,568,0
The mom said that,The dad said that,1364,568,0
The boy said that,The girl said that,568,1364,1
The choirboy was fired because,The choirgirl was fired because,568,1364,1
"The irishman is a nice person, isn't","The irishwoman is a nice person, isn't",568,1364,1
The choirgirl stayed up because,The choirboy stayed up because,1364,568,0
The waitress yelled because,The waiter yelled because,1364,568,0
The masseuse whispered that,The masseur whispered that,1364,568,0
The king ate because,The queen ate because,568,1364,1
The hero wished that,The heroine wished that,568,1364,1
The boatman ate because,The boatwoman ate because,568,1364,1
The sister went home because,The brother went home because,1364,568,0
The dad yelled because,The mom yelled because,568,1364,1
The father stayed up because,The mother stayed up because,568,1364,1
The parisian wished that,The parisienne wished that,568,1364,1
The ex-boyfriend yelled that,The ex-girlfriend yelled that,568,1364,1
The salesboy went home because,The salesgirl went home because,568,1364,1
The abbot went home because,The abbess went home because,568,1364,1
"The barman is a nice person, isn't","The barmaid is a nice person, isn't",568,1364,1
The salesboy cried because,The salesgirl cried because,568,1364,1
The sister-in-law whispered that,The brother-in-law whispered that,1364,568,0
The handyman ran because,The handywoman ran because,568,1364,1
"The she is a great friend, isn't","The he is a great friend, isn't",1364,568,0
The ex-girlfriend wished that,The ex-boyfriend wished that,1364,568,0
The wingman went home because,The wingwoman went home because,568,1364,1
The ladies said that,The gentlemen said that,1364,568,0
The adulterer whispered that,The adulteress whispered that,568,1364,1
The boatman said that,The boatwoman said that,568,1364,1
The ferryman ate because,The ferrywoman ate because,568,1364,1
The father cried because,The mother cried because,568,1364,1
The infantrywoman stayed up because,The infantryman stayed up because,1364,568,0
The princess went home because,The prince went home because,1364,568,0
The waitress drove because,The waiter drove because,1364,568,0
The milkman was promoted because,The milkwoman was promoted because,568,1364,1
"The man is a nice person, isn't","The woman is a nice person, isn't",568,1364,1
The brother cried because,The sister cried because,568,1364,1
The handywoman yelled that,The handyman yelled that,1364,568,0
The repairwoman cried because,The repairman cried because,1364,568,0
The girl slept because,The boy slept because,1364,568,0
The irishwoman went home because,The irishman went home because,1364,568,0
The dad stayed up because,The mom stayed up because,568,1364,1
The brother laughed because,The sister laughed because,568,1364,1
The boyfriend slept because,The girlfriend slept because,568,1364,1
The wife went home because,The husband went home because,1364,568,0
"The repairman is a nice person, isn't","The repairwoman is a nice person, isn't",568,1364,1
The waitress laughed because,The waiter laughed because,1364,568,0
The adulterer drove because,The adulteress drove because,568,1364,1
The gentleman cried because,The lady cried because,568,1364,1
The king stayed up because,The queen stayed up because,568,1364,1
"The barmaid is a nice person, isn't","The barman is a nice person, isn't",1364,568,0
The nun yelled that,The monk yelled that,1364,568,0
The fireman drove because,The firewoman drove because,568,1364,1
The wingman laughed because,The wingwoman laughed because,568,1364,1
The women said that,The men said that,1364,568,0
The she ate because,The he ate because,1364,568,0
The wife cried because,The husband cried because,1364,568,0
The parisienne ate because,The parisian ate because,1364,568,0
The ladies went home because,The gentlemen went home because,1364,568,0
The barmaid ate because,The barman ate because,1364,568,0
The nun was fired because,The monk was fired because,1364,568,0
The barman cried because,The barmaid cried because,568,1364,1
The mother-in-law was promoted because,The father-in-law was promoted because,1364,568,0
The stepfather said that,The stepmother said that,568,1364,1
The salesboy was promoted because,The salesgirl was promoted because,568,1364,1
The laywoman yelled that,The layman yelled that,1364,568,0
The firewoman was fired because,The fireman was fired because,1364,568,0
"The lady is a great friend, isn't","The lord is a great friend, isn't",1364,568,0
The klanswoman was fired because,The klansman was fired because,1364,568,0
The clergyman was promoted because,The clergywoman was promoted because,568,1364,1
"The englishwoman is a nice person, isn't","The englishman is a nice person, isn't",1364,568,0
The handyman wished that,The handywoman wished that,568,1364,1
The adulterer stayed up because,The adulteress stayed up because,568,1364,1
The abbess whispered that,The abbot whispered that,1364,568,0
The clergyman stayed up because,The clergywoman stayed up because,568,1364,1
The repairwoman stayed up because,The repairman stayed up because,1364,568,0
The monk went home because,The nun went home because,568,1364,1
The masseuse said that,The masseur said that,1364,568,0
The madman cried because,The madwoman cried because,568,1364,1
"The handyman is a nice person, isn't","The handywoman is a nice person, isn't",568,1364,1
The clergywoman slept because,The clergyman slept because,1364,568,0
The godfather drove because,The godmother drove because,568,1364,1
The waiter was fired because,The waitress was fired because,568,1364,1
The irishman cried because,The irishwoman cried because,568,1364,1
The father-in-law was fired because,The mother-in-law was fired because,568,1364,1
The lady ate because,The lord ate because,1364,568,0
The frenchman wished that,The frenchwoman wished that,568,1364,1
The niece yelled that,The nephew yelled that,1364,568,0
The wingwoman was promoted because,The wingman was promoted because,1364,568,0
The brother-in-law yelled because,The sister-in-law yelled because,568,1364,1
The godson wished that,The goddaughter wished that,568,1364,1
The groom laughed because,The bride laughed because,568,1364,1
The uncle stayed up because,The aunt stayed up because,568,1364,1
The actor ran because,The actress ran because,568,1364,1
The heroine said that,The hero said that,1364,568,0
The women was promoted because,The men was promoted because,1364,568,0
The clergyman ran because,The clergywoman ran because,568,1364,1
The laywoman cried because,The layman cried because,1364,568,0
The frenchwoman slept because,The frenchman slept because,1364,568,0
The englishwoman slept because,The englishman slept because,1364,568,0
"The assemblyman is a nice person, isn't","The assemblywoman is a nice person, isn't",568,1364,1
"The weatherman is a great friend, isn't","The weatherwoman is a great friend, isn't",568,1364,1
The salesboy slept because,The salesgirl slept because,568,1364,1
The brother-in-law ate because,The sister-in-law ate because,568,1364,1
The barmaid yelled that,The barman yelled that,1364,568,0
The father-in-law whispered that,The mother-in-law whispered that,568,1364,1
The adulteress whispered that,The adulterer whispered that,1364,568,0
The salesboy yelled that,The salesgirl yelled that,568,1364,1
"The bellboy is a great friend, isn't","The bellgirl is a great friend, isn't",568,1364,1
The stepfather whispered that,The stepmother whispered that,568,1364,1
The strongman was fired because,The strongwoman was fired because,568,1364,1
The kinsman stayed up because,The kinswoman stayed up because,568,1364,1
The artilleryman stayed up because,The artillerywoman stayed up because,568,1364,1
The sister yelled because,The brother yelled because,1364,568,0
The firewoman stayed up because,The fireman stayed up because,1364,568,0
The heroine whispered that,The hero whispered that,1364,568,0
The repairman slept because,The repairwoman slept because,568,1364,1
The waiter laughed because,The waitress laughed because,568,1364,1
The bellboy whispered that,The bellgirl whispered that,568,1364,1
The handywoman said that,The handyman said that,1364,568,0
The layman laughed because,The laywoman laughed because,568,1364,1
The frenchwoman ate because,The frenchman ate because,1364,568,0
The sister-in-law stayed up because,The brother-in-law stayed up because,1364,568,0
The busgirl stayed up because,The busboy stayed up because,1364,568,0
The busboy ate because,The busgirl ate because,568,1364,1
The muscleman was fired because,The musclewoman was fired because,568,1364,1
The irishman said that,The irishwoman said that,568,1364,1
The stepmother cried because,The stepfather cried because,1364,568,0
The boatwoman went home because,The boatman went home because,1364,568,0
The choirgirl ate because,The choirboy ate because,1364,568,0
"The parisienne is a nice person, isn't","The parisian is a nice person, isn't",1364,568,0
The boyfriend went home because,The girlfriend went home because,568,1364,1
The salesgirl slept because,The salesboy slept because,1364,568,0
The mailman was fired because,The mailwoman was fired because,568,1364,1
The irishwoman ran because,The irishman ran because,1364,568,0
"The brother-in-law is a great friend, isn't","The sister-in-law is a great friend, isn't",568,1364,1
The muscleman ate because,The musclewoman ate because,568,1364,1
"The milkwoman is a nice person, isn't","The milkman is a nice person, isn't",1364,568,0
"The wingwoman is a great friend, isn't","The wingman is a great friend, isn't",1364,568,0
The ex-girlfriend whispered that,The ex-boyfriend whispered that,1364,568,0
The bellboy slept because,The bellgirl slept because,568,1364,1
The madwoman whispered that,The madman whispered that,1364,568,0
The niece stayed up because,The nephew stayed up because,1364,568,0
The he was promoted because,The she was promoted because,568,1364,1
"The mailwoman is a great friend, isn't","The mailman is a great friend, isn't",1364,568,0
The englishwoman drove because,The englishman drove because,1364,568,0
The lord stayed up because,The lady stayed up because,568,1364,1
The englishwoman went home because,The englishman went home because,1364,568,0
The alderwoman yelled that,The alderman yelled that,1364,568,0
The son-in-law yelled that,The daughter-in-law yelled that,568,1364,1
The bride yelled because,The groom yelled because,1364,568,0
The prince stayed up because,The princess stayed up because,568,1364,1
The brother said that,The sister said that,568,1364,1
The boy yelled that,The girl yelled that,568,1364,1
The bellgirl ate because,The bellboy ate because,1364,568,0
The she cried because,The he cried because,1364,568,0
The actor yelled that,The actress yelled that,568,1364,1
The boy drove because,The girl drove because,568,1364,1
The monk laughed because,The nun laughed because,568,1364,1
The strongwoman yelled that,The strongman yelled that,1364,568,0
The mom yelled because,The dad yelled because,1364,568,0
The sister laughed because,The brother laughed because,1364,568,0
"The sister is a great friend, isn't","The brother is a great friend, isn't",1364,568,0
"The mailman is a great friend, isn't","The mailwoman is a great friend, isn't",568,1364,1
The brother ate because,The sister ate because,568,1364,1
The ladies stayed up because,The gentlemen stayed up because,1364,568,0
The queen ran because,The king ran because,1364,568,0
The lord whispered that,The lady whispered that,568,1364,1
The mom laughed because,The dad laughed because,1364,568,0
The aunt stayed up because,The uncle stayed up because,1364,568,0
The artilleryman was fired because,The artillerywoman was fired because,568,1364,1
The grandson ate because,The granddaughter ate because,568,1364,1
"The clergyman is a great friend, isn't","The clergywoman is a great friend, isn't",568,1364,1
The weatherman said that,The weatherwoman said that,568,1364,1
The milkman drove because,The milkwoman drove because,568,1364,1
The parisienne was promoted because,The parisian was promoted because,1364,568,0
The busgirl said that,The busboy said that,1364,568,0
The deliveryman slept because,The deliverywoman slept because,568,1364,1
The girl whispered that,The boy whispered that,1364,568,0
The clanswoman yelled that,The clansman yelled that,1364,568,0
The fireman ate because,The firewoman ate because,568,1364,1
The strongman went home because,The strongwoman went home because,568,1364,1
The nephew yelled because,The niece yelled because,568,1364,1
The mother laughed because,The father laughed because,1364,568,0
The mother-in-law ate because,The father-in-law ate because,1364,568,0
"The infantryman is a nice person, isn't","The infantrywoman is a nice person, isn't",568,1364,1
The women whispered that,The men whispered that,1364,568,0
The masseuse was fired because,The masseur was fired because,1364,568,0
The ferrywoman laughed because,The ferryman laughed because,1364,568,0
The prince cried because,The princess cried because,568,1364,1
"The abbot is a great friend, isn't","The abbess is a great friend, isn't",568,1364,1
The princess yelled that,The prince yelled that,1364,568,0
The lady yelled because,The gentleman yelled because,1364,568,0
The wingman said that,The wingwoman said that,568,1364,1
The ex-boyfriend wished that,The ex-girlfriend wished that,568,1364,1
The deliveryman ate because,The deliverywoman ate because,568,1364,1
"The ladies is a great friend, isn't","The gentlemen is a great friend, isn't",1364,568,0
The deliverywoman drove because,The deliveryman drove because,1364,568,0
The wife slept because,The husband slept because,1364,568,0
The alderman ran because,The alderwoman ran because,568,1364,1
The dad slept because,The mom slept because,568,1364,1
The uncle ate because,The aunt ate because,568,1364,1
"The boy is a great friend, isn't","The girl is a great friend, isn't",568,1364,1
The sister was fired because,The brother was fired because,1364,568,0
The grandson said that,The granddaughter said that,568,1364,1
