clean,corrupted,label1,label2
The plan lasted from the year 1675 to the year 167,The plan lasted from the year 1601 to the year 167,7,5
The campaign lasted from the year 1133 to the year 113,The campaign lasted from the year 1101 to the year 113,3,3
The development lasted from the year 1257 to the year 125,The development lasted from the year 1201 to the year 125,5,7
The outcome lasted from the year 1563 to the year 156,The outcome lasted from the year 1501 to the year 156,6,3
The rule lasted from the year 1816 to the year 181,The rule lasted from the year 1801 to the year 181,1,6
The contact lasted from the year 1787 to the year 178,The contact lasted from the year 1701 to the year 178,8,7
The process lasted from the year 1133 to the year 113,The process lasted from the year 1101 to the year 113,3,3
The shift lasted from the year 1461 to the year 146,The shift lasted from the year 1401 to the year 146,6,1
The contract lasted from the year 1104 to the year 110,The contract lasted from the year 1101 to the year 110,0,4
The case lasted from the year 1891 to the year 189,The case lasted from the year 1801 to the year 189,9,1
The attack lasted from the year 1141 to the year 114,The attack lasted from the year 1101 to the year 114,4,1
The construction lasted from the year 1295 to the year 129,The construction lasted from the year 1201 to the year 129,9,5
The program lasted from the year 1307 to the year 130,The program lasted from the year 1301 to the year 130,0,7
The competition lasted from the year 1603 to the year 160,The competition lasted from the year 1601 to the year 160,0,3
The testing lasted from the year 1823 to the year 182,The testing lasted from the year 1801 to the year 182,2,3
The existence lasted from the year 1863 to the year 186,The existence lasted from the year 1801 to the year 186,6,3
The rule lasted from the year 1771 to the year 177,The rule lasted from the year 1701 to the year 177,7,1
The progress lasted from the year 1507 to the year 150,The progress lasted from the year 1501 to the year 150,0,7
The outcome lasted from the year 1582 to the year 158,The outcome lasted from the year 1501 to the year 158,8,2
The testing lasted from the year 1516 to the year 151,The testing lasted from the year 1501 to the year 151,1,6
The testing lasted from the year 1762 to the year 176,The testing lasted from the year 1701 to the year 176,6,2
The outcome lasted from the year 1489 to the year 148,The outcome lasted from the year 1401 to the year 148,8,9
The process lasted from the year 1717 to the year 171,The process lasted from the year 1701 to the year 171,1,7
The effect lasted from the year 1582 to the year 158,The effect lasted from the year 1501 to the year 158,8,2
The contact lasted from the year 1320 to the year 132,The contact lasted from the year 1301 to the year 132,2,0
The fall lasted from the year 1251 to the year 125,The fall lasted from the year 1201 to the year 125,5,1
The program lasted from the year 1819 to the year 181,The program lasted from the year 1801 to the year 181,1,9
The order lasted from the year 1883 to the year 188,The order lasted from the year 1801 to the year 188,8,3
The impact lasted from the year 1381 to the year 138,The impact lasted from the year 1301 to the year 138,8,1
The work lasted from the year 1882 to the year 188,The work lasted from the year 1801 to the year 188,8,2
The exchange lasted from the year 1359 to the year 135,The exchange lasted from the year 1301 to the year 135,5,9
The deal lasted from the year 1343 to the year 134,The deal lasted from the year 1301 to the year 134,4,3
The riot lasted from the year 1348 to the year 134,The riot lasted from the year 1301 to the year 134,4,8
The attack lasted from the year 1383 to the year 138,The attack lasted from the year 1301 to the year 138,8,3
The contract lasted from the year 1691 to the year 169,The contract lasted from the year 1601 to the year 169,9,1
The growth lasted from the year 1511 to the year 151,The growth lasted from the year 1501 to the year 151,1,1
The relationship lasted from the year 1250 to the year 125,The relationship lasted from the year 1201 to the year 125,5,0
The riot lasted from the year 1653 to the year 165,The riot lasted from the year 1601 to the year 165,5,3
The program lasted from the year 1205 to the year 120,The program lasted from the year 1201 to the year 120,0,5
The existence lasted from the year 1661 to the year 166,The existence lasted from the year 1601 to the year 166,6,1
The attack lasted from the year 1675 to the year 167,The attack lasted from the year 1601 to the year 167,7,5
The attack lasted from the year 1790 to the year 179,The attack lasted from the year 1701 to the year 179,9,0
The operation lasted from the year 1117 to the year 111,The operation lasted from the year 1101 to the year 111,1,7
The development lasted from the year 1109 to the year 110,The development lasted from the year 1101 to the year 110,0,9
The process lasted from the year 1345 to the year 134,The process lasted from the year 1301 to the year 134,4,5
The challenge lasted from the year 1117 to the year 111,The challenge lasted from the year 1101 to the year 111,1,7
The relationship lasted from the year 1547 to the year 154,The relationship lasted from the year 1501 to the year 154,4,7
The tests lasted from the year 1708 to the year 170,The tests lasted from the year 1701 to the year 170,0,8
The effect lasted from the year 1808 to the year 180,The effect lasted from the year 1801 to the year 180,0,8
The therapy lasted from the year 1685 to the year 168,The therapy lasted from the year 1601 to the year 168,8,5
The operation lasted from the year 1760 to the year 176,The operation lasted from the year 1701 to the year 176,6,0
The challenge lasted from the year 1138 to the year 113,The challenge lasted from the year 1101 to the year 113,3,8
The study lasted from the year 1427 to the year 142,The study lasted from the year 1401 to the year 142,2,7
The increase lasted from the year 1207 to the year 120,The increase lasted from the year 1201 to the year 120,0,7
The program lasted from the year 1888 to the year 188,The program lasted from the year 1801 to the year 188,8,8
The effect lasted from the year 1663 to the year 166,The effect lasted from the year 1601 to the year 166,6,3
The study lasted from the year 1763 to the year 176,The study lasted from the year 1701 to the year 176,6,3
The relationship lasted from the year 1681 to the year 168,The relationship lasted from the year 1601 to the year 168,8,1
The plan lasted from the year 1452 to the year 145,The plan lasted from the year 1401 to the year 145,5,2
The work lasted from the year 1621 to the year 162,The work lasted from the year 1601 to the year 162,2,1
The construction lasted from the year 1766 to the year 176,The construction lasted from the year 1701 to the year 176,6,6
The exchange lasted from the year 1436 to the year 143,The exchange lasted from the year 1401 to the year 143,3,6
The coma lasted from the year 1253 to the year 125,The coma lasted from the year 1201 to the year 125,5,3
The shift lasted from the year 1446 to the year 144,The shift lasted from the year 1401 to the year 144,4,6
The fall lasted from the year 1873 to the year 187,The fall lasted from the year 1801 to the year 187,7,3
The existence lasted from the year 1505 to the year 150,The existence lasted from the year 1501 to the year 150,0,5
The study lasted from the year 1190 to the year 119,The study lasted from the year 1101 to the year 119,9,0
The attack lasted from the year 1569 to the year 156,The attack lasted from the year 1501 to the year 156,6,9
The operation lasted from the year 1572 to the year 157,The operation lasted from the year 1501 to the year 157,7,2
The testing lasted from the year 1886 to the year 188,The testing lasted from the year 1801 to the year 188,8,6
The deal lasted from the year 1289 to the year 128,The deal lasted from the year 1201 to the year 128,8,9
