clean,corrupted,label1,label2
The exchange lasted from the year 1276 to the year 127,The exchange lasted from the year 1201 to the year 127,7,6
The impact lasted from the year 1788 to the year 178,The impact lasted from the year 1701 to the year 178,8,8
The dispute lasted from the year 1771 to the year 177,The dispute lasted from the year 1701 to the year 177,7,1
The program lasted from the year 1720 to the year 172,The program lasted from the year 1701 to the year 172,2,0
The increase lasted from the year 1880 to the year 188,The increase lasted from the year 1801 to the year 188,8,0
The marriage lasted from the year 1566 to the year 156,The marriage lasted from the year 1501 to the year 156,6,6
The decrease lasted from the year 1813 to the year 181,The decrease lasted from the year 1801 to the year 181,1,3
The quest lasted from the year 1815 to the year 181,The quest lasted from the year 1801 to the year 181,1,5
The effect lasted from the year 1286 to the year 128,The effect lasted from the year 1201 to the year 128,8,6
The cooperation lasted from the year 1582 to the year 158,The cooperation lasted from the year 1501 to the year 158,8,2
The reign lasted from the year 1178 to the year 117,The reign lasted from the year 1101 to the year 117,7,8
The outcome lasted from the year 1483 to the year 148,The outcome lasted from the year 1401 to the year 148,8,3
The trial lasted from the year 1514 to the year 151,The trial lasted from the year 1501 to the year 151,1,4
The plan lasted from the year 1759 to the year 175,The plan lasted from the year 1701 to the year 175,5,9
The exchange lasted from the year 1387 to the year 138,The exchange lasted from the year 1301 to the year 138,8,7
The increase lasted from the year 1134 to the year 113,The increase lasted from the year 1101 to the year 113,3,4
The romance lasted from the year 1858 to the year 185,The romance lasted from the year 1801 to the year 185,5,8
The strikes lasted from the year 1174 to the year 117,The strikes lasted from the year 1101 to the year 117,7,4
The attack lasted from the year 1779 to the year 177,The attack lasted from the year 1701 to the year 177,7,9
The impact lasted from the year 1194 to the year 119,The impact lasted from the year 1101 to the year 119,9,4
The plan lasted from the year 1210 to the year 121,The plan lasted from the year 1201 to the year 121,1,0
The relationship lasted from the year 1238 to the year 123,The relationship lasted from the year 1201 to the year 123,3,8
The dispute lasted from the year 1353 to the year 135,The dispute lasted from the year 1301 to the year 135,5,3
The invasion lasted from the year 1308 to the year 130,The invasion lasted from the year 1301 to the year 130,0,8
The challenge lasted from the year 1706 to the year 170,The challenge lasted from the year 1701 to the year 170,0,6
The work lasted from the year 1156 to the year 115,The work lasted from the year 1101 to the year 115,5,6
The experiments lasted from the year 1778 to the year 177,The experiments lasted from the year 1701 to the year 177,7,8
The decline lasted from the year 1171 to the year 117,The decline lasted from the year 1101 to the year 117,7,1
The increase lasted from the year 1669 to the year 166,The increase lasted from the year 1601 to the year 166,6,9
The flights lasted from the year 1744 to the year 174,The flights lasted from the year 1701 to the year 174,4,4
The process lasted from the year 1470 to the year 147,The process lasted from the year 1401 to the year 147,7,0
The rule lasted from the year 1202 to the year 120,The rule lasted from the year 1201 to the year 120,0,2
The contract lasted from the year 1272 to the year 127,The contract lasted from the year 1201 to the year 127,7,2
The experiments lasted from the year 1721 to the year 172,The experiments lasted from the year 1701 to the year 172,2,1
The assessment lasted from the year 1510 to the year 151,The assessment lasted from the year 1501 to the year 151,1,0
The practice lasted from the year 1531 to the year 153,The practice lasted from the year 1501 to the year 153,3,1
The tour lasted from the year 1623 to the year 162,The tour lasted from the year 1601 to the year 162,2,3
The challenge lasted from the year 1219 to the year 121,The challenge lasted from the year 1201 to the year 121,1,9
The dispute lasted from the year 1176 to the year 117,The dispute lasted from the year 1101 to the year 117,7,6
The collaboration lasted from the year 1493 to the year 149,The collaboration lasted from the year 1401 to the year 149,9,3
The development lasted from the year 1693 to the year 169,The development lasted from the year 1601 to the year 169,9,3
The outcome lasted from the year 1705 to the year 170,The outcome lasted from the year 1701 to the year 170,0,5
The consequence lasted from the year 1429 to the year 142,The consequence lasted from the year 1401 to the year 142,2,9
The tour lasted from the year 1687 to the year 168,The tour lasted from the year 1601 to the year 168,8,7
The outbreak lasted from the year 1734 to the year 173,The outbreak lasted from the year 1701 to the year 173,3,4
The progress lasted from the year 1454 to the year 145,The progress lasted from the year 1401 to the year 145,5,4
The program lasted from the year 1679 to the year 167,The program lasted from the year 1601 to the year 167,7,9
The impact lasted from the year 1840 to the year 184,The impact lasted from the year 1801 to the year 184,4,0
The collaboration lasted from the year 1193 to the year 119,The collaboration lasted from the year 1101 to the year 119,9,3
The contract lasted from the year 1545 to the year 154,The contract lasted from the year 1501 to the year 154,4,5
The expedition lasted from the year 1265 to the year 126,The expedition lasted from the year 1201 to the year 126,6,5
The trip lasted from the year 1662 to the year 166,The trip lasted from the year 1601 to the year 166,6,2
The dispute lasted from the year 1256 to the year 125,The dispute lasted from the year 1201 to the year 125,5,6
The contact lasted from the year 1639 to the year 163,The contact lasted from the year 1601 to the year 163,3,9
The therapy lasted from the year 1606 to the year 160,The therapy lasted from the year 1601 to the year 160,0,6
The study lasted from the year 1549 to the year 154,The study lasted from the year 1501 to the year 154,4,9
The project lasted from the year 1587 to the year 158,The project lasted from the year 1501 to the year 158,8,7
The competition lasted from the year 1342 to the year 134,The competition lasted from the year 1301 to the year 134,4,2
The fame lasted from the year 1641 to the year 164,The fame lasted from the year 1601 to the year 164,4,1
The expansion lasted from the year 1807 to the year 180,The expansion lasted from the year 1801 to the year 180,0,7
The outcome lasted from the year 1176 to the year 117,The outcome lasted from the year 1101 to the year 117,7,6
The expansion lasted from the year 1373 to the year 137,The expansion lasted from the year 1301 to the year 137,7,3
The fame lasted from the year 1270 to the year 127,The fame lasted from the year 1201 to the year 127,7,0
The collaboration lasted from the year 1513 to the year 151,The collaboration lasted from the year 1501 to the year 151,1,3
The agreement lasted from the year 1320 to the year 132,The agreement lasted from the year 1301 to the year 132,2,0
The attack lasted from the year 1268 to the year 126,The attack lasted from the year 1201 to the year 126,6,8
The contact lasted from the year 1187 to the year 118,The contact lasted from the year 1101 to the year 118,8,7
The romance lasted from the year 1702 to the year 170,The romance lasted from the year 1701 to the year 170,0,2
The progress lasted from the year 1577 to the year 157,The progress lasted from the year 1501 to the year 157,7,7
The consequence lasted from the year 1283 to the year 128,The consequence lasted from the year 1201 to the year 128,8,3
The impact lasted from the year 1263 to the year 126,The impact lasted from the year 1201 to the year 126,6,3
The rise lasted from the year 1182 to the year 118,The rise lasted from the year 1101 to the year 118,8,2
