clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one urper. Now there are two ur","First, there were two urpers. Now there is one ur",5605,1255,urper,urpers,0
"First, there were two urpers. Now there is one ur","First, there was one urper. Now there are two ur",1255,5605,urper,urpers,1
"First, there was one heafed. Now there are two heaf","First, there were two heafeds. Now there is one heaf",6715,1054,heafed,heafeds,0
"First, there were two heafeds. Now there is one heaf","First, there was one heafed. Now there are two heaf",1054,6715,heafed,heafeds,1
"First, there was one catoor. Now there are two cato","First, there were two catoors. Now there is one cato",1502,1039,catoor,catoors,0
"First, there were two catoors. Now there is one cato","First, there was one catoor. Now there are two cato",1039,1502,catoor,catoors,1
"First, there was one stoky. Now there are two stok","First, there were two stokies. Now there is one stok",1265,29492,stoky,stokies,0
"First, there were two stokies. Now there is one stok","First, there was one stoky. Now there are two stok",29492,1265,stoky,stokies,1
"First, there was one unger. Now there are two un","First, there were two ungers. Now there is one un",8618,1865,unger,ungers,0
"First, there were two ungers. Now there is one un","First, there was one unger. Now there are two un",1865,8618,unger,ungers,1
"First, there was one uffile. Now there are two uff","First, there were two uffiles. Now there is one uff",4197,1314,uffile,uffiles,0
"First, there were two uffiles. Now there is one uff","First, there was one uffile. Now there are two uff",1314,4197,uffile,uffiles,1
"First, there was one dunchter. Now there are two dunch","First, there were two dunchters. Now there is one dunch",2300,1128,dunchter,dunchters,0
"First, there were two dunchters. Now there is one dunch","First, there was one dunchter. Now there are two dunch",1128,2300,dunchter,dunchters,1
"First, there was one treaple. Now there are two treap","First, there were two treaples. Now there is one treap",1635,1059,treaple,treaples,0
"First, there were two treaples. Now there is one treap","First, there was one treaple. Now there are two treap",1059,1635,treaple,treaples,1
"First, there was one vear. Now there are two ve","First, there were two vears. Now there is one ve",1936,1051,vear,vears,0
"First, there were two vears. Now there is one ve","First, there was one vear. Now there are two ve",1051,1936,vear,vears,1
"First, there was one sonio. Now there are two son","First, there were two sonios. Now there is one son",3574,1459,sonio,sonios,0
"First, there were two sonios. Now there is one son","First, there was one sonio. Now there are two son",1459,3574,sonio,sonios,1
"First, there was one exglinge. Now there are two exgling","First, there were two exglinges. Now there is one exgling",1042,29474,exglinge,exglinges,0
"First, there were two exglinges. Now there is one exgling","First, there was one exglinge. Now there are two exgling",29474,1042,exglinge,exglinges,1
"First, there was one stubant. Now there are two stub","First, there were two stubants. Now there is one stub",2317,1208,stubant,stubants,0
"First, there were two stubants. Now there is one stub","First, there was one stubant. Now there are two stub",1208,2317,stubant,stubants,1
"First, there was one cottege. Now there are two cotte","First, there were two cotteges. Now there is one cotte",3479,1258,cottege,cotteges,0
"First, there were two cotteges. Now there is one cotte","First, there was one cottege. Now there are two cotte",1258,3479,cottege,cotteges,1
"First, there was one cateur. Now there are two c","First, there were two cateurs. Now there is one c",20139,10997,cateur,cateurs,0
"First, there were two cateurs. Now there is one c","First, there was one cateur. Now there are two c",10997,20139,cateur,cateurs,1
"First, there was one corroter. Now there are two corro","First, there were two corroters. Now there is one corro",2300,1128,corroter,corroters,0
"First, there were two corroters. Now there is one corro","First, there was one corroter. Now there are two corro",1128,2300,corroter,corroters,1
"First, there was one noswork. Now there are two nos","First, there were two nosworks. Now there is one nos",17875,2096,noswork,nosworks,0
"First, there were two nosworks. Now there is one nos","First, there was one noswork. Now there are two nos",2096,17875,noswork,nosworks,1
"First, there was one alsyment. Now there are two alsy","First, there were two alsyments. Now there is one alsy",2107,1234,alsyment,alsyments,0
"First, there were two alsyments. Now there is one alsy","First, there was one alsyment. Now there are two alsy",1234,2107,alsyment,alsyments,1
"First, there was one dober. Now there are two do","First, there were two dobers. Now there is one do",2659,1305,dober,dobers,0
"First, there were two dobers. Now there is one do","First, there was one dober. Now there are two do",1305,2659,dober,dobers,1
"First, there was one nedwold. Now there are two nedw","First, there were two nedwolds. Now there is one nedw",5626,1506,nedwold,nedwolds,0
"First, there were two nedwolds. Now there is one nedw","First, there was one nedwold. Now there are two nedw",1506,5626,nedwold,nedwolds,1
"First, there was one werk. Now there are two wer","First, there were two werks. Now there is one wer",3053,29497,werk,werks,0
"First, there were two werks. Now there is one wer","First, there was one werk. Now there are two wer",29497,3053,werk,werks,1
"First, there was one polel. Now there are two pole","First, there were two polels. Now there is one pole",5679,29482,polel,polels,0
"First, there were two polels. Now there is one pole","First, there was one polel. Now there are two pole",29482,5679,polel,polels,1
"First, there was one soller. Now there are two soll","First, there were two sollers. Now there is one soll",1172,1031,soller,sollers,0
"First, there were two sollers. Now there is one soll","First, there was one soller. Now there are two soll",1031,1172,soller,sollers,1
"First, there was one surfem. Now there are two surf","First, there were two surfems. Now there is one surf",8708,1134,surfem,surfems,0
"First, there were two surfems. Now there is one surf","First, there was one surfem. Now there are two surf",1134,8708,surfem,surfems,1
"First, there was one pakerence. Now there are two paker","First, there were two pakerences. Now there is one paker",2887,1404,pakerence,pakerences,0
"First, there were two pakerences. Now there is one paker","First, there was one pakerence. Now there are two paker",1404,2887,pakerence,pakerences,1
"First, there was one asient. Now there are two as","First, there were two asients. Now there is one as",3553,1490,asient,asients,0
"First, there were two asients. Now there is one as","First, there was one asient. Now there are two as",1490,3553,asient,asients,1
"First, there was one rudic. Now there are two rud","First, there were two rudics. Now there is one rud",1831,1062,rudic,rudics,0
"First, there were two rudics. Now there is one rud","First, there was one rudic. Now there are two rud",1062,1831,rudic,rudics,1
"First, there was one camitit. Now there are two camit","First, there were two camitits. Now there is one camit",1814,1047,camitit,camitits,0
"First, there were two camitits. Now there is one camit","First, there was one camitit. Now there are two camit",1047,1814,camitit,camitits,1
"First, there was one nade. Now there are two n","First, there were two nades. Now there is one n",3318,1538,nade,nades,0
"First, there were two nades. Now there is one n","First, there was one nade. Now there are two n",1538,3318,nade,nades,1
