clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one prosfess. Now there are two prosf","First, there were two prosfesses. Now there is one prosf",65970,434,prosfess,prosfesses,0
"First, there were two prosfesses. Now there is one prosf","First, there was one prosfess. Now there are two prosf",434,65970,prosfess,prosfesses,1
"First, there was one liscomy. Now there are two liscom","First, there were two liscomies. Now there is one liscom",552,88,liscomy,liscomies,0
"First, there were two liscomies. Now there is one liscom","First, there was one liscomy. Now there are two liscom",88,552,liscomy,liscomies,1
"First, there was one prodkess. Now there are two prodk","First, there were two prodkesses. Now there is one prodk",65970,434,prodkess,prodkesses,0
"First, there were two prodkesses. Now there is one prodk","First, there was one prodkess. Now there are two prodk",434,65970,prodkess,prodkesses,1
"First, there was one sunayer. Now there are two sun","First, there were two sunayers. Now there is one sun",5184,1155,sunayer,sunayers,0
"First, there were two sunayers. Now there is one sun","First, there was one sunayer. Now there are two sun",1155,5184,sunayer,sunayers,1
"First, there was one meriun. Now there are two meri","First, there were two meriuns. Now there is one meri",11099,359,meriun,meriuns,0
"First, there were two meriuns. Now there is one meri","First, there was one meriun. Now there are two meri",359,11099,meriun,meriuns,1
"First, there was one strekked. Now there are two strekk","First, there were two strekkeds. Now there is one strekk",6910,291,strekked,strekkeds,0
"First, there were two strekkeds. Now there is one strekk","First, there was one strekked. Now there are two strekk",291,6910,strekked,strekkeds,1
"First, there was one dowage. Now there are two dow","First, there were two dowages. Now there is one dow",1154,425,dowage,dowages,0
"First, there were two dowages. Now there is one dow","First, there was one dowage. Now there are two dow",425,1154,dowage,dowages,1
"First, there was one vorit. Now there are two vor","First, there were two vorits. Now there is one vor",1220,275,vorit,vorits,0
"First, there were two vorits. Now there is one vor","First, there was one vorit. Now there are two vor",275,1220,vorit,vorits,1
"First, there was one stant. Now there are two st","First, there were two stants. Now there is one st",1821,519,stant,stants,0
"First, there were two stants. Now there is one st","First, there was one stant. Now there are two st",519,1821,stant,stants,1
"First, there was one natone. Now there are two nat","First, there were two natones. Now there is one nat",3233,606,natone,natones,0
"First, there were two natones. Now there is one nat","First, there was one natone. Now there are two nat",606,3233,natone,natones,1
"First, there was one awress. Now there are two aw","First, there were two awresses. Now there is one aw",44357,676,awress,awresses,0
"First, there were two awresses. Now there is one aw","First, there was one awress. Now there are two aw",676,44357,awress,awresses,1
"First, there was one pimer. Now there are two p","First, there were two pimers. Now there is one p",68997,3212,pimer,pimers,0
"First, there were two pimers. Now there is one p","First, there was one pimer. Now there are two p",3212,68997,pimer,pimers,1
"First, there was one swood. Now there are two s","First, there were two swoods. Now there is one s",82129,6798,swood,swoods,0
"First, there were two swoods. Now there is one s","First, there was one swood. Now there are two s",6798,82129,swood,swoods,1
"First, there was one esilocy. Now there are two esiloc","First, there were two esilocies. Now there is one esiloc",552,88,esilocy,esilocies,0
"First, there were two esilocies. Now there is one esiloc","First, there was one esilocy. Now there are two esiloc",88,552,esilocy,esilocies,1
"First, there was one urper. Now there are two ur","First, there were two urpers. Now there is one ur",32390,716,urper,urpers,0
"First, there were two urpers. Now there is one ur","First, there was one urper. Now there are two ur",716,32390,urper,urpers,1
"First, there was one heafed. Now there are two heaf","First, there were two heafeds. Now there is one heaf",6910,291,heafed,heafeds,0
"First, there were two heafeds. Now there is one heaf","First, there was one heafed. Now there are two heaf",291,6910,heafed,heafeds,1
"First, there was one catoor. Now there are two cato","First, there were two catoors. Now there is one cato",1105,269,catoor,catoors,0
"First, there were two catoors. Now there is one cato","First, there was one catoor. Now there are two cato",269,1105,catoor,catoors,1
"First, there was one stoky. Now there are two st","First, there were two stokies. Now there is one st",31918,70981,stoky,stokies,0
"First, there were two stokies. Now there is one st","First, there was one stoky. Now there are two st",70981,31918,stoky,stokies,1
"First, there was one unger. Now there are two un","First, there were two ungers. Now there is one un",10863,1414,unger,ungers,0
"First, there were two ungers. Now there is one un","First, there was one unger. Now there are two un",1414,10863,unger,ungers,1
"First, there was one uffile. Now there are two uff","First, there were two uffiles. Now there is one uff",3742,458,uffile,uffiles,0
"First, there were two uffiles. Now there is one uff","First, there was one uffile. Now there are two uff",458,3742,uffile,uffiles,1
"First, there was one dunchter. Now there are two dunch","First, there were two dunchters. Now there is one dunch",5153,466,dunchter,dunchters,0
"First, there were two dunchters. Now there is one dunch","First, there was one dunchter. Now there are two dunch",466,5153,dunchter,dunchters,1
"First, there was one treaple. Now there are two treap","First, there were two treaples. Now there is one treap",645,273,treaple,treaples,0
"First, there were two treaples. Now there is one treap","First, there was one treaple. Now there are two treap",273,645,treaple,treaples,1
"First, there was one vear. Now there are two v","First, there were two vears. Now there is one v",7596,686,vear,vears,0
"First, there were two vears. Now there is one v","First, there was one vear. Now there are two v",686,7596,vear,vears,1
"First, there was one sonio. Now there are two son","First, there were two sonios. Now there is one son",3614,822,sonio,sonios,0
"First, there were two sonios. Now there is one son","First, there was one sonio. Now there are two son",822,3614,sonio,sonios,1
"First, there was one exglinge. Now there are two exgling","First, there were two exglinges. Now there is one exgling",288,68,exglinge,exglinges,0
"First, there were two exglinges. Now there is one exgling","First, there was one exglinge. Now there are two exgling",68,288,exglinge,exglinges,1
"First, there was one ocotion. Now there are two oc","First, there were two ocotions. Now there is one oc",41356,6082,ocotion,ocotions,0
"First, there were two ocotions. Now there is one oc","First, there was one ocotion. Now there are two oc",6082,41356,ocotion,ocotions,1
