clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there were two virefisions. Now there is one viref","First, there was one virefision. Now there are two viref",1585,22663,virefision,virefisions,1
"First, there was one stomicion. Now there are two stomic","First, there were two stomicions. Now there is one stomic",3014,587,stomicion,stomicions,0
"First, there were two stomicions. Now there is one stomic","First, there was one stomicion. Now there are two stomic",587,3014,stomicion,stomicions,1
"First, there was one steb. Now there are two ste","First, there were two stebs. Now there is one ste",2473,235268,steb,stebs,0
"First, there were two stebs. Now there is one ste","First, there was one steb. Now there are two ste",235268,2473,steb,stebs,1
"First, there was one fayure. Now there are two fay","First, there were two fayures. Now there is one fay",1415,711,fayure,fayures,0
"First, there were two fayures. Now there is one fay","First, there was one fayure. Now there are two fay",711,1415,fayure,fayures,1
"First, there was one prosfess. Now there are two prosf","First, there were two prosfesses. Now there is one prosf",35459,669,prosfess,prosfesses,0
"First, there were two prosfesses. Now there is one prosf","First, there was one prosfess. Now there are two prosf",669,35459,prosfess,prosfesses,1
"First, there was one prodkess. Now there are two prodk","First, there were two prodkesses. Now there is one prodk",35459,669,prodkess,prodkesses,0
"First, there were two prodkesses. Now there is one prodk","First, there was one prodkess. Now there are two prodk",669,35459,prodkess,prodkesses,1
"First, there was one meriun. Now there are two meri","First, there were two meriuns. Now there is one meri",6820,549,meriun,meriuns,0
"First, there were two meriuns. Now there is one meri","First, there was one meriun. Now there are two meri",549,6820,meriun,meriuns,1
"First, there was one dowage. Now there are two dow","First, there were two dowages. Now there is one dow",2208,732,dowage,dowages,0
"First, there were two dowages. Now there is one dow","First, there was one dowage. Now there are two dow",732,2208,dowage,dowages,1
"First, there was one vorit. Now there are two vor","First, there were two vorits. Now there is one vor",1218,500,vorit,vorits,0
"First, there were two vorits. Now there is one vor","First, there was one vorit. Now there are two vor",500,1218,vorit,vorits,1
"First, there was one turetion. Now there are two ture","First, there were two turetions. Now there is one ture",1078,588,turetion,turetions,0
"First, there were two turetions. Now there is one ture","First, there was one turetion. Now there are two ture",588,1078,turetion,turetions,1
"First, there was one stant. Now there are two st","First, there were two stants. Now there is one st",1834,741,stant,stants,0
"First, there were two stants. Now there is one st","First, there was one stant. Now there are two st",741,1834,stant,stants,1
"First, there was one natone. Now there are two nat","First, there were two natones. Now there is one nat",2368,785,natone,natones,0
"First, there were two natones. Now there is one nat","First, there was one natone. Now there are two nat",785,2368,natone,natones,1
"First, there was one awress. Now there are two aw","First, there were two awresses. Now there is one aw",22590,1054,awress,awresses,0
"First, there were two awresses. Now there is one aw","First, there was one awress. Now there are two aw",1054,22590,awress,awresses,1
"First, there was one swood. Now there are two s","First, there were two swoods. Now there is one s",57292,4493,swood,swoods,0
"First, there were two swoods. Now there is one s","First, there was one swood. Now there are two s",4493,57292,swood,swoods,1
"First, there was one urper. Now there are two ur","First, there were two urpers. Now there is one ur",5747,704,urper,urpers,0
"First, there were two urpers. Now there is one ur","First, there was one urper. Now there are two ur",704,5747,urper,urpers,1
"First, there was one heafed. Now there are two heaf","First, there were two heafeds. Now there is one heaf",4325,509,heafed,heafeds,0
"First, there were two heafeds. Now there is one heaf","First, there was one heafed. Now there are two heaf",509,4325,heafed,heafeds,1
"First, there was one catoor. Now there are two cato","First, there were two catoors. Now there is one cato",976,483,catoor,catoors,0
"First, there were two catoors. Now there is one cato","First, there was one catoor. Now there are two cato",483,976,catoor,catoors,1
"First, there was one unger. Now there are two ung","First, there were two ungers. Now there is one ung",618,475,unger,ungers,0
"First, there were two ungers. Now there is one ung","First, there was one unger. Now there are two ung",475,618,unger,ungers,1
"First, there was one uffile. Now there are two uff","First, there were two uffiles. Now there is one uff",3886,862,uffile,uffiles,0
"First, there were two uffiles. Now there is one uff","First, there was one uffile. Now there are two uff",862,3886,uffile,uffiles,1
"First, there was one dunchter. Now there are two dunch","First, there were two dunchters. Now there is one dunch",1518,610,dunchter,dunchters,0
"First, there were two dunchters. Now there is one dunch","First, there was one dunchter. Now there are two dunch",610,1518,dunchter,dunchters,1
"First, there was one treaple. Now there are two treap","First, there were two treaples. Now there is one treap",982,494,treaple,treaples,0
"First, there were two treaples. Now there is one treap","First, there was one treaple. Now there are two treap",494,982,treaple,treaples,1
"First, there was one vear. Now there are two ve","First, there were two vears. Now there is one ve",1398,486,vear,vears,0
"First, there were two vears. Now there is one ve","First, there was one vear. Now there are two ve",486,1398,vear,vears,1
"First, there was one sonio. Now there are two son","First, there were two sonios. Now there is one son",1876,536,sonio,sonios,0
"First, there were two sonios. Now there is one son","First, there was one sonio. Now there are two son",536,1876,sonio,sonios,1
"First, there was one ocotion. Now there are two oco","First, there were two ocotions. Now there is one oco",1078,588,ocotion,ocotions,0
"First, there were two ocotions. Now there is one oco","First, there was one ocotion. Now there are two oco",588,1078,ocotion,ocotions,1
"First, there was one stubant. Now there are two stub","First, there were two stubants. Now there is one stub",1834,741,stubant,stubants,0
"First, there were two stubants. Now there is one stub","First, there was one stubant. Now there are two stub",741,1834,stubant,stubants,1
"First, there was one cottege. Now there are two cotte","First, there were two cotteges. Now there is one cotte",1233,541,cottege,cotteges,0
"First, there were two cotteges. Now there is one cotte","First, there was one cottege. Now there are two cotte",541,1233,cottege,cotteges,1
"First, there was one cateur. Now there are two c","First, there were two cateurs. Now there is one c",19905,9166,cateur,cateurs,0
