,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
848,"Then, Jose and Timothy were working at the school. Jose decided to give a basketball to","Then, Jose and Timothy were working at the school. Kyle decided to give a basketball to","Then, Jose and Timothy were working at the school. Timothy decided to give a basketball to",44468,10860
0,"Then, Kelly and Jose had a long argument, and afterwards Kelly said to","Then, Kelly and Jose had a long argument, and afterwards Gregory said to","Then, Kelly and Jose had a long argument, and afterwards Jose said to",10860,18661
716,"Then, Alicia and Brian were working at the hospital. Brian decided to give a kiss to","Then, Alicia and Brian were working at the hospital. Jonathan decided to give a kiss to","Then, Alicia and Brian were working at the hospital. Alicia decided to give a kiss to",78902,17083
501,"Then, Jamie and Jennifer had a lot of fun at the office. Jamie gave a basketball to","Then, Jamie and Jennifer had a lot of fun at the office. Samuel gave a basketball to","Then, Jamie and Jennifer had a lot of fun at the office. Jennifer gave a basketball to",29650,35757
973,"Then, Mark and Brandon had a long argument, and afterwards Brandon said to","Then, Mark and Brandon had a long argument, and afterwards Kelly said to","Then, Mark and Brandon had a long argument, and afterwards Mark said to",4389,31766
761,"After Brian and Dustin went to the house, Brian gave a ring to","After Brian and Dustin went to the house, Thomas gave a ring to","After Brian and Dustin went to the house, Dustin gave a ring to",78318,17083
435,"After Nicole and Christine went to the hospital, Christine gave a snack to","After Nicole and Christine went to the hospital, Courtney gave a snack to","After Nicole and Christine went to the hospital, Nicole gave a snack to",44030,45893
469,"After Erin and Sara went to the restaurant, Sara gave a bone to","After Erin and Sara went to the restaurant, Nicole gave a bone to","After Erin and Sara went to the restaurant, Erin gave a bone to",55814,42920
562,"Then, Katherine and Jamie had a long argument, and afterwards Katherine said to","Then, Katherine and Jamie had a long argument, and afterwards Angela said to","Then, Katherine and Jamie had a long argument, and afterwards Jamie said to",35757,61326
406,"When Cody and Allison got a ring at the office, Allison decided to give it to","When Cody and Allison got a ring at the office, Adam decided to give it to","When Cody and Allison got a ring at the office, Cody decided to give it to",57282,62408
523,"After Alicia and Mary went to the station, Mary gave a ring to","After Alicia and Mary went to the station, Bryan gave a ring to","After Alicia and Mary went to the station, Alicia gave a ring to",78902,10244
319,"Then, Rachel and David went to the office. Rachel gave a ring to","Then, Rachel and David went to the office. Nathan gave a ring to","Then, Rachel and David went to the office. David gave a ring to",6798,31432
280,"Then, Allison and Alexander had a lot of fun at the station. Allison gave a ring to","Then, Allison and Alexander had a lot of fun at the station. Amy gave a ring to","Then, Allison and Alexander had a lot of fun at the station. Alexander gave a ring to",20042,62408
185,"When Rebecca and Mary got a basketball at the store, Rebecca decided to give it to","When Rebecca and Mary got a basketball at the store, Paul decided to give it to","When Rebecca and Mary got a basketball at the store, Mary decided to give it to",10244,44457
478,"Then, Brian and Jennifer had a long argument, and afterwards Brian said to","Then, Brian and Jennifer had a long argument, and afterwards Cody said to","Then, Brian and Jennifer had a long argument, and afterwards Jennifer said to",29650,17083
432,"Then, Katie and Jeremy went to the store. Katie gave a snack to","Then, Katie and Jeremy went to the store. Amanda gave a snack to","Then, Katie and Jeremy went to the store. Jeremy gave a snack to",27118,44463
636,"After Patrick and David went to the restaurant, Patrick gave a basketball to","After Patrick and David went to the restaurant, Brittany gave a basketball to","After Patrick and David went to the restaurant, David gave a basketball to",6798,19626
581,"Then, Benjamin and Samantha were working at the house. Samantha decided to give a necklace to","Then, Benjamin and Samantha were working at the house. Ashley decided to give a necklace to","Then, Benjamin and Samantha were working at the house. Benjamin decided to give a necklace to",29311,62808
391,"Then, Stephanie and Bradley had a lot of fun at the store. Stephanie gave a computer to","Then, Stephanie and Bradley had a lot of fun at the store. Christine gave a computer to","Then, Stephanie and Bradley had a lot of fun at the store. Bradley gave a computer to",36448,48143
609,"After Erin and Gregory went to the garden, Gregory gave a necklace to","After Erin and Gregory went to the garden, Jeffrey gave a necklace to","After Erin and Gregory went to the garden, Erin gave a necklace to",55814,42969
445,"Then, Joseph and Robert had a long argument, and afterwards Robert said to","Then, Joseph and Robert had a long argument, and afterwards Allison said to","Then, Joseph and Robert had a long argument, and afterwards Joseph said to",15115,8397
935,"After Scott and Mark went to the house, Scott gave a basketball to","After Scott and Mark went to the house, Sarah gave a basketball to","After Scott and Mark went to the house, Mark gave a basketball to",4389,9815
735,"When Nicole and Alexander got a kiss at the garden, Nicole decided to give it to","When Nicole and Alexander got a kiss at the garden, Amanda decided to give it to","When Nicole and Alexander got a kiss at the garden, Alexander decided to give it to",20042,44030
216,"Then, Amanda and Amy were thinking about going to the restaurant. Amy wanted to give a ring to","Then, Amanda and Amy were thinking about going to the restaurant. Danielle wanted to give a ring to","Then, Amanda and Amy were thinking about going to the restaurant. Amanda wanted to give a ring to",41759,28693
746,"When Christine and James got a computer at the school, Christine decided to give it to","When Christine and James got a computer at the school, Nathan decided to give it to","When Christine and James got a computer at the school, James decided to give it to",7801,45893
658,"Then, Joseph and Rebecca had a lot of fun at the office. Rebecca gave a drink to","Then, Joseph and Rebecca had a lot of fun at the office. Katherine gave a drink to","Then, Joseph and Rebecca had a lot of fun at the office. Joseph gave a drink to",15115,44457
813,"Then, Kenneth and Heather went to the store. Heather gave a basketball to","Then, Kenneth and Heather went to the store. Vanessa gave a basketball to","Then, Kenneth and Heather went to the store. Kenneth gave a basketball to",48398,46263
717,"Then, Amber and Jesse were thinking about going to the restaurant. Amber wanted to give a necklace to","Then, Amber and Jesse were thinking about going to the restaurant. Brittany wanted to give a necklace to","Then, Amber and Jesse were thinking about going to the restaurant. Jesse wanted to give a necklace to",39171,46664
646,"When Justin and Jose got a computer at the hospital, Jose decided to give it to","When Justin and Jose got a computer at the hospital, Lauren decided to give it to","When Justin and Jose got a computer at the hospital, Justin decided to give it to",22467,10860
186,"When Kimberly and Timothy got a drink at the house, Timothy decided to give it to","When Kimberly and Timothy got a drink at the house, Brandon decided to give it to","When Kimberly and Timothy got a drink at the house, Kimberly decided to give it to",85653,44468
731,"After Stephen and Dustin went to the store, Dustin gave a kiss to","After Stephen and Dustin went to the store, Courtney gave a kiss to","After Stephen and Dustin went to the store, Stephen gave a kiss to",18095,78318
865,"Then, Jeremy and Shannon went to the garden. Shannon gave a necklace to","Then, Jeremy and Shannon went to the garden. Jacob gave a necklace to","Then, Jeremy and Shannon went to the garden. Jeremy gave a necklace to",27118,53663
887,"Then, Anthony and James were thinking about going to the hospital. Anthony wanted to give a drink to","Then, Anthony and James were thinking about going to the hospital. Mark wanted to give a drink to","Then, Anthony and James were thinking about going to the hospital. James wanted to give a drink to",7801,20696
121,"Then, Jonathan and Eric had a long argument, and afterwards Eric said to","Then, Jonathan and Eric had a long argument, and afterwards Crystal said to","Then, Jonathan and Eric had a long argument, and afterwards Jonathan said to",23269,16247
925,"When Kristen and Kenneth got a snack at the store, Kenneth decided to give it to","When Kristen and Kenneth got a snack at the store, Justin decided to give it to","When Kristen and Kenneth got a snack at the store, Kristen decided to give it to",76114,48398
738,"After Nicholas and Sean went to the garden, Nicholas gave a computer to","After Nicholas and Sean went to the garden, Lindsay gave a computer to","After Nicholas and Sean went to the garden, Sean gave a computer to",24995,39696
