,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
19,"Then, Alicia and James had a lot of fun at the school. Alicia gave a ring to","Then, Alicia and James had a lot of fun at the school. Benjamin gave a ring to","Then, Alicia and James had a lot of fun at the school. James gave a ring to",7957,80002
540,"Then, Rachel and Andrew were working at the school. Andrew decided to give a computer to","Then, Rachel and Andrew were working at the school. Rebecca decided to give a computer to","Then, Rachel and Andrew were working at the school. Rachel decided to give a computer to",32532,13929
190,"Then, Samantha and Lindsay were thinking about going to the house. Lindsay wanted to give a drink to","Then, Samantha and Lindsay were thinking about going to the house. Laura wanted to give a drink to","Then, Samantha and Lindsay were thinking about going to the house. Samantha wanted to give a drink to",63908,63884
963,"When Melissa and Joshua got a snack at the store, Joshua decided to give it to","When Melissa and Joshua got a snack at the store, Nicholas decided to give it to","When Melissa and Joshua got a snack at the store, Melissa decided to give it to",48148,40592
925,"Then, Lisa and Sara went to the garden. Lisa gave a drink to","Then, Lisa and Sara went to the garden. Crystal gave a drink to","Then, Lisa and Sara went to the garden. Sara gave a drink to",44020,29656
763,"Then, Eric and Samantha had a long argument, and afterwards Eric said to","Then, Eric and Samantha had a long argument, and afterwards Courtney said to","Then, Eric and Samantha had a long argument, and afterwards Samantha said to",63908,16645
64,"After Charles and Jonathan went to the store, Jonathan gave a computer to","After Charles and Jonathan went to the store, Sean gave a computer to","After Charles and Jonathan went to the store, Charles gave a computer to",15274,24150
562,"Then, Erin and Shannon were working at the house. Erin decided to give a drink to","Then, Erin and Shannon were working at the house. Rebecca decided to give a drink to","Then, Erin and Shannon were working at the house. Shannon decided to give a drink to",54763,56914
788,"After Shannon and Jacob went to the office, Shannon gave a kiss to","After Shannon and Jacob went to the office, Amy gave a kiss to","After Shannon and Jacob went to the office, Jacob gave a kiss to",25537,54763
445,"Then, Kimberly and Jessica were thinking about going to the store. Kimberly wanted to give a computer to","Then, Kimberly and Jessica were thinking about going to the store. Angela wanted to give a computer to","Then, Kimberly and Jessica were thinking about going to the store. Jessica wanted to give a computer to",33467,86753
801,"Then, Courtney and Nathan had a lot of fun at the station. Nathan gave a kiss to","Then, Courtney and Nathan had a lot of fun at the station. Gregory gave a kiss to","Then, Courtney and Nathan had a lot of fun at the station. Courtney gave a kiss to",71782,37837
365,"Then, Joshua and Sean were thinking about going to the office. Joshua wanted to give a drink to","Then, Joshua and Sean were thinking about going to the office. Anthony wanted to give a drink to","Then, Joshua and Sean were thinking about going to the office. Sean wanted to give a drink to",26044,40592
337,"Then, James and John were working at the school. James decided to give a bone to","Then, James and John were working at the school. Benjamin decided to give a bone to","Then, James and John were working at the school. John decided to give a bone to",3842,7957
259,"Then, Kristen and Samuel were working at the office. Kristen decided to give a snack to","Then, Kristen and Samuel were working at the office. Heather decided to give a snack to","Then, Kristen and Samuel were working at the office. Samuel decided to give a snack to",33007,77214
239,"After Matthew and Megan went to the office, Megan gave a computer to","After Matthew and Megan went to the office, Nathan gave a computer to","After Matthew and Megan went to the office, Matthew gave a computer to",19475,55629
837,"Then, Jacob and Shannon had a long argument, and afterwards Shannon said to","Then, Jacob and Shannon had a long argument, and afterwards Bradley said to","Then, Jacob and Shannon had a long argument, and afterwards Jacob said to",25537,54763
999,"Then, Brittany and David went to the garden. David gave a computer to","Then, Brittany and David went to the garden. Mark gave a computer to","Then, Brittany and David went to the garden. Brittany gave a computer to",89254,6941
243,"After Richard and Scott went to the restaurant, Richard gave a basketball to","After Richard and Scott went to the restaurant, Courtney gave a basketball to","After Richard and Scott went to the restaurant, Scott gave a basketball to",10016,12131
413,"Then, Bryan and Bradley were thinking about going to the house. Bradley wanted to give a necklace to","Then, Bryan and Bradley were thinking about going to the house. Laura wanted to give a necklace to","Then, Bryan and Bradley were thinking about going to the house. Bryan wanted to give a necklace to",37453,37548
908,"Then, Vanessa and Paul had a lot of fun at the school. Paul gave a basketball to","Then, Vanessa and Paul had a lot of fun at the school. Angela gave a basketball to","Then, Vanessa and Paul had a lot of fun at the school. Vanessa gave a basketball to",71619,7043
13,"Then, Ashley and Erica had a lot of fun at the station. Ashley gave a computer to","Then, Ashley and Erica had a lot of fun at the station. Lauren gave a computer to","Then, Ashley and Erica had a lot of fun at the station. Erica gave a computer to",92935,38218
280,"After Lindsay and Bradley went to the office, Bradley gave a basketball to","After Lindsay and Bradley went to the office, Tyler gave a basketball to","After Lindsay and Bradley went to the office, Lindsay gave a basketball to",63884,37548
770,"Then, Amanda and James were working at the store. James decided to give a ring to","Then, Amanda and James were working at the store. Jonathan decided to give a ring to","Then, Amanda and James were working at the store. Amanda decided to give a ring to",42859,7957
596,"Then, Jose and Alexander had a lot of fun at the hospital. Jose gave a necklace to","Then, Jose and Alexander had a lot of fun at the hospital. Andrew gave a necklace to","Then, Jose and Alexander had a lot of fun at the hospital. Alexander gave a necklace to",20643,11097
352,"After Jonathan and Courtney went to the house, Jonathan gave a basketball to","After Jonathan and Courtney went to the house, Jennifer gave a basketball to","After Jonathan and Courtney went to the house, Courtney gave a basketball to",71782,24150
680,"Then, Danielle and Jessica had a lot of fun at the restaurant. Jessica gave a ring to","Then, Danielle and Jessica had a lot of fun at the restaurant. Nathan gave a ring to","Then, Danielle and Jessica had a lot of fun at the restaurant. Danielle gave a ring to",72716,33467
51,"Then, Daniel and Laura had a lot of fun at the store. Daniel gave a snack to","Then, Daniel and Laura had a lot of fun at the store. Aaron gave a snack to","Then, Daniel and Laura had a lot of fun at the store. Laura gave a snack to",30928,15469
364,"When Lindsey and Sara got a snack at the station, Sara decided to give it to","When Lindsey and Sara got a snack at the station, Alexander decided to give it to","When Lindsey and Sara got a snack at the station, Lindsey decided to give it to",65379,44020
859,"Then, Lisa and Stephen were working at the store. Stephen decided to give a kiss to","Then, Lisa and Stephen were working at the store. Christina decided to give a kiss to","Then, Lisa and Stephen were working at the store. Lisa decided to give a kiss to",29656,18587
882,"Then, Jonathan and Stephanie had a lot of fun at the house. Stephanie gave a bone to","Then, Jonathan and Stephanie had a lot of fun at the house. Vanessa gave a bone to","Then, Jonathan and Stephanie had a lot of fun at the house. Jonathan gave a bone to",24150,49243
198,"Then, William and Andrew had a lot of fun at the station. William gave a snack to","Then, William and Andrew had a lot of fun at the station. Justin gave a snack to","Then, William and Andrew had a lot of fun at the station. Andrew gave a snack to",13929,12656
269,"Then, Sarah and Stephen had a lot of fun at the store. Stephen gave a drink to","Then, Sarah and Stephen had a lot of fun at the store. Samuel gave a drink to","Then, Sarah and Stephen had a lot of fun at the store. Sarah gave a drink to",21077,18587
