,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
322,"After Joshua and Amanda went to the hospital, Amanda gave a computer to","After Joshua and Amanda went to the hospital, Michael gave a computer to","After Joshua and Amanda went to the hospital, Joshua gave a computer to",29070,27181
746,"After Scott and Steven went to the hospital, Scott gave a necklace to","After Scott and Steven went to the hospital, Kevin gave a necklace to","After Scott and Steven went to the hospital, Steven gave a necklace to",21025,8404
758,"When Lauren and Matthew got a ring at the office, Matthew decided to give it to","When Lauren and Matthew got a ring at the office, Jonathan decided to give it to","When Lauren and Matthew got a ring at the office, Lauren decided to give it to",23887,16073
937,"After Jason and James went to the store, James gave a basketball to","After Jason and James went to the store, Matthew gave a basketball to","After Jason and James went to the store, Jason gave a basketball to",15645,5565
435,"When Kyle and Amanda got a basketball at the hospital, Amanda decided to give it to","When Kyle and Amanda got a basketball at the hospital, Mark decided to give it to","When Kyle and Amanda got a basketball at the hospital, Kyle decided to give it to",26131,27181
117,"When Michael and Samuel got a kiss at the hospital, Samuel decided to give it to","When Michael and Samuel got a kiss at the hospital, Sara decided to give it to","When Michael and Samuel got a kiss at the hospital, Michael decided to give it to",6227,17363
756,"After Kelly and Jonathan went to the garden, Jonathan gave a ring to","After Kelly and Jonathan went to the garden, Justin gave a ring to","After Kelly and Jonathan went to the garden, Kelly gave a ring to",16050,17424
471,"Then, Kelly and Joshua had a lot of fun at the garden. Kelly gave a basketball to","Then, Kelly and Joshua had a lot of fun at the garden. Rebecca gave a basketball to","Then, Kelly and Joshua had a lot of fun at the garden. Joshua gave a basketball to",29070,16050
85,"Then, Stephen and Angela were thinking about going to the store. Angela wanted to give a necklace to","Then, Stephen and Angela were thinking about going to the store. Anthony wanted to give a necklace to","Then, Stephen and Angela were thinking about going to the store. Stephen wanted to give a necklace to",13100,27759
420,"Then, Kelly and Christopher were thinking about going to the store. Christopher wanted to give a kiss to","Then, Kelly and Christopher were thinking about going to the store. Rebecca wanted to give a kiss to","Then, Kelly and Christopher were thinking about going to the store. Kelly wanted to give a kiss to",16050,18329
928,"Then, Kelly and Richard had a long argument, and afterwards Kelly said to","Then, Kelly and Richard had a long argument, and afterwards Rebecca said to","Then, Kelly and Richard had a long argument, and afterwards Richard said to",7127,16050
139,"Then, Eric and David were thinking about going to the station. Eric wanted to give a necklace to","Then, Eric and David were thinking about going to the station. Scott wanted to give a necklace to","Then, Eric and David were thinking about going to the station. David wanted to give a necklace to",5185,13635
609,"When Charles and Sarah got a bone at the hospital, Charles decided to give it to","When Charles and Sarah got a bone at the hospital, Rachel decided to give it to","When Charles and Sarah got a bone at the hospital, Sarah decided to give it to",13410,7195
577,"After Andrew and David went to the station, David gave a snack to","After Andrew and David went to the station, Mark gave a snack to","After Andrew and David went to the station, Andrew gave a snack to",11158,5185
563,"Then, Michael and Paul went to the hospital. Paul gave a drink to","Then, Michael and Paul went to the hospital. Jessica gave a drink to","Then, Michael and Paul went to the hospital. Michael gave a drink to",6227,4688
106,"Then, Jamie and William went to the school. Jamie gave a kiss to","Then, Jamie and William went to the school. Matthew gave a kiss to","Then, Jamie and William went to the school. William gave a kiss to",5014,19785
497,"Then, Kyle and Samuel went to the house. Kyle gave a computer to","Then, Kyle and Samuel went to the house. Bryan gave a computer to","Then, Kyle and Samuel went to the house. Samuel gave a computer to",17363,26131
391,"Then, Samuel and Elizabeth went to the garden. Elizabeth gave a bone to","Then, Samuel and Elizabeth went to the garden. Jason gave a bone to","Then, Samuel and Elizabeth went to the garden. Samuel gave a bone to",17363,12057
955,"Then, Daniel and Samuel had a lot of fun at the house. Daniel gave a necklace to","Then, Daniel and Samuel had a lot of fun at the house. Richard gave a necklace to","Then, Daniel and Samuel had a lot of fun at the house. Samuel gave a necklace to",17363,8871
80,"Then, Nicholas and Nathan were working at the restaurant. Nathan decided to give a ring to","Then, Nicholas and Nathan were working at the restaurant. Jonathan decided to give a ring to","Then, Nicholas and Nathan were working at the restaurant. Nicholas decided to give a ring to",23444,21282
143,"Then, Bryan and Justin went to the office. Justin gave a kiss to","Then, Bryan and Justin went to the office. Anthony gave a kiss to","Then, Bryan and Justin went to the office. Bryan gave a kiss to",28687,22020
84,"After Joshua and Jonathan went to the hospital, Joshua gave a basketball to","After Joshua and Jonathan went to the hospital, Steven gave a basketball to","After Joshua and Jonathan went to the hospital, Jonathan gave a basketball to",17424,29070
867,"When Kelly and Aaron got a ring at the garden, Aaron decided to give it to","When Kelly and Aaron got a ring at the garden, Alexander decided to give it to","When Kelly and Aaron got a ring at the garden, Kelly decided to give it to",16050,21254
986,"Then, Lauren and Michelle went to the house. Lauren gave a snack to","Then, Lauren and Michelle went to the house. Scott gave a snack to","Then, Lauren and Michelle went to the house. Michelle gave a snack to",25738,23887
900,"Then, Laura and Jamie had a long argument, and afterwards Laura said to","Then, Laura and Jamie had a long argument, and afterwards Tyler said to","Then, Laura and Jamie had a long argument, and afterwards Jamie said to",19785,16913
823,"After Adam and Elizabeth went to the store, Adam gave a bone to","After Adam and Elizabeth went to the store, Alexander gave a bone to","After Adam and Elizabeth went to the store, Elizabeth gave a bone to",12057,11302
257,"Then, Charles and Jennifer had a lot of fun at the station. Charles gave a kiss to","Then, Charles and Jennifer had a lot of fun at the station. Rachel gave a kiss to","Then, Charles and Jennifer had a lot of fun at the station. Jennifer gave a kiss to",22279,7195
108,"Then, Alexander and Jason were thinking about going to the house. Jason wanted to give a computer to","Then, Alexander and Jason were thinking about going to the house. Steven wanted to give a computer to","Then, Alexander and Jason were thinking about going to the house. Alexander wanted to give a computer to",11823,15645
92,"Then, Angela and William went to the restaurant. Angela gave a basketball to","Then, Angela and William went to the restaurant. Joshua gave a basketball to","Then, Angela and William went to the restaurant. William gave a basketball to",5014,27759
74,"Then, Jose and Nicholas were thinking about going to the station. Jose wanted to give a bone to","Then, Jose and Nicholas were thinking about going to the station. Adam wanted to give a bone to","Then, Jose and Nicholas were thinking about going to the station. Nicholas wanted to give a bone to",23444,7050
502,"Then, Adam and Jeremy were thinking about going to the restaurant. Adam wanted to give a snack to","Then, Adam and Jeremy were thinking about going to the restaurant. Michael wanted to give a snack to","Then, Adam and Jeremy were thinking about going to the restaurant. Jeremy wanted to give a snack to",25019,11302
326,"Then, Jennifer and Andrew had a lot of fun at the school. Jennifer gave a bone to","Then, Jennifer and Andrew had a lot of fun at the school. Nicholas gave a bone to","Then, Jennifer and Andrew had a lot of fun at the school. Andrew gave a bone to",11158,22279
336,"When Sara and Andrea got a drink at the restaurant, Andrea decided to give it to","When Sara and Andrea got a drink at the restaurant, Joseph decided to give it to","When Sara and Andrea got a drink at the restaurant, Sara decided to give it to",24133,24777
852,"Then, Richard and Andrea had a lot of fun at the hospital. Andrea gave a kiss to","Then, Richard and Andrea had a lot of fun at the hospital. Nicholas gave a kiss to","Then, Richard and Andrea had a lot of fun at the hospital. Richard gave a kiss to",7127,24777
817,"Then, Angela and William went to the hospital. William gave a necklace to","Then, Angela and William went to the hospital. Anthony gave a necklace to","Then, Angela and William went to the hospital. Angela gave a necklace to",27759,5014
301,"Then, Emily and Kelly had a long argument, and afterwards Emily said to","Then, Emily and Kelly had a long argument, and afterwards Eric said to","Then, Emily and Kelly had a long argument, and afterwards Kelly said to",16050,17709
