,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
879,"Then, Lauren and Sean had a lot of fun at the house. Sean gave a kiss to","Then, Lauren and Sean had a lot of fun at the house. Erin gave a kiss to","Then, Lauren and Sean had a lot of fun at the house. Lauren gave a kiss to",31868,34723
221,"Then, Rachel and Jennifer were working at the house. Jennifer decided to give a ring to","Then, Rachel and Jennifer were working at the house. Samantha decided to give a ring to","Then, Rachel and Jennifer were working at the house. Rachel decided to give a ring to",32758,30904
932,"When Amy and Erica got a necklace at the restaurant, Erica decided to give it to","When Amy and Erica got a necklace at the restaurant, Gregory decided to give it to","When Amy and Erica got a necklace at the restaurant, Amy decided to give it to",27161,95692
357,"Then, Jeremy and Kyle had a lot of fun at the station. Kyle gave a basketball to","Then, Jeremy and Kyle had a lot of fun at the station. Christina gave a basketball to","Then, Jeremy and Kyle had a lot of fun at the station. Jeremy gave a basketball to",42219,40358
430,"When Lisa and Aaron got a ring at the station, Lisa decided to give it to","When Lisa and Aaron got a ring at the station, Dustin decided to give it to","When Lisa and Aaron got a ring at the station, Aaron decided to give it to",32057,25380
224,"When Mary and Jacob got a bone at the store, Mary decided to give it to","When Mary and Jacob got a bone at the store, Kenneth decided to give it to","When Mary and Jacob got a bone at the store, Jacob decided to give it to",21297,7473
464,"Then, John and Sean were thinking about going to the office. John wanted to give a basketball to","Then, John and Sean were thinking about going to the office. Patrick wanted to give a basketball to","Then, John and Sean were thinking about going to the office. Sean wanted to give a basketball to",34723,3350
636,"After Jose and Mark went to the school, Jose gave a bone to","After Jose and Mark went to the school, Lindsey gave a bone to","After Jose and Mark went to the school, Mark gave a bone to",4082,8289
142,"When Ashley and Scott got a kiss at the office, Scott decided to give it to","When Ashley and Scott got a kiss at the office, Kimberly decided to give it to","When Ashley and Scott got a kiss at the office, Ashley decided to give it to",42702,12511
522,"Then, Megan and Alicia were thinking about going to the office. Megan wanted to give a basketball to","Then, Megan and Alicia were thinking about going to the office. Courtney wanted to give a basketball to","Then, Megan and Alicia were thinking about going to the office. Alicia wanted to give a basketball to",77804,58914
269,"When Laura and Kimberly got a drink at the garden, Kimberly decided to give it to","When Laura and Kimberly got a drink at the garden, Emily decided to give it to","When Laura and Kimberly got a drink at the garden, Laura decided to give it to",24277,102292
670,"Then, Amy and Emily went to the restaurant. Amy gave a bone to","Then, Amy and Emily went to the restaurant. Scott gave a bone to","Then, Amy and Emily went to the restaurant. Emily gave a bone to",31325,27161
919,"Then, Bradley and Scott had a lot of fun at the hospital. Bradley gave a basketball to","Then, Bradley and Scott had a lot of fun at the hospital. Alexander gave a basketball to","Then, Bradley and Scott had a lot of fun at the hospital. Scott gave a basketball to",12511,42915
997,"Then, Patrick and Eric were thinking about going to the school. Patrick wanted to give a basketball to","Then, Patrick and Eric were thinking about going to the school. Heather wanted to give a basketball to","Then, Patrick and Eric were thinking about going to the school. Eric wanted to give a basketball to",19288,19785
588,"Then, Kevin and Bryan had a lot of fun at the house. Bryan gave a ring to","Then, Kevin and Bryan had a lot of fun at the house. Joshua gave a ring to","Then, Kevin and Bryan had a lot of fun at the house. Kevin gave a ring to",19934,39746
843,"Then, Amber and Joshua were thinking about going to the garden. Amber wanted to give a necklace to","Then, Amber and Joshua were thinking about going to the garden. Steven wanted to give a necklace to","Then, Amber and Joshua were thinking about going to the garden. Joshua wanted to give a necklace to",39555,47235
158,"Then, Bradley and Amanda were working at the store. Bradley decided to give a basketball to","Then, Bradley and Amanda were working at the store. Kevin decided to give a basketball to","Then, Bradley and Amanda were working at the store. Amanda decided to give a basketball to",43069,42915
861,"Then, Crystal and Erica went to the hospital. Erica gave a snack to","Then, Crystal and Erica went to the hospital. John gave a snack to","Then, Crystal and Erica went to the hospital. Crystal gave a snack to",28166,95692
915,"Then, Bryan and Nathan had a lot of fun at the station. Bryan gave a ring to","Then, Bryan and Nathan had a lot of fun at the station. Ryan gave a ring to","Then, Bryan and Nathan had a lot of fun at the station. Nathan gave a ring to",32743,39746
799,"Then, Lauren and Mark had a long argument, and afterwards Lauren said to","Then, Lauren and Mark had a long argument, and afterwards Samuel said to","Then, Lauren and Mark had a long argument, and afterwards Mark said to",4082,31868
568,"Then, Anthony and Jessica were working at the store. Jessica decided to give a drink to","Then, Anthony and Jessica were working at the store. Matthew decided to give a drink to","Then, Anthony and Jessica were working at the store. Anthony decided to give a drink to",21504,36171
608,"Then, Richard and Paul had a long argument, and afterwards Richard said to","Then, Richard and Paul had a long argument, and afterwards Heather said to","Then, Richard and Paul had a long argument, and afterwards Paul said to",6369,9135
742,"Then, Steven and Lindsey went to the house. Lindsey gave a snack to","Then, Steven and Lindsey went to the house. Alexander gave a snack to","Then, Steven and Lindsey went to the house. Steven gave a snack to",23114,95807
496,"Then, Angela and Christine had a lot of fun at the school. Angela gave a basketball to","Then, Angela and Christine had a lot of fun at the school. Gregory gave a basketball to","Then, Angela and Christine had a lot of fun at the school. Christine gave a basketball to",45698,43971
922,"Then, Christopher and Courtney had a lot of fun at the garden. Courtney gave a snack to","Then, Christopher and Courtney had a lot of fun at the garden. Bryan gave a snack to","Then, Christopher and Courtney had a lot of fun at the garden. Christopher gave a snack to",27402,81161
144,"When Shannon and Michelle got a computer at the house, Michelle decided to give it to","When Shannon and Michelle got a computer at the house, Tiffany decided to give it to","When Shannon and Michelle got a computer at the house, Shannon decided to give it to",54673,37108
16,"When Megan and Erin got a bone at the garden, Megan decided to give it to","When Megan and Erin got a bone at the garden, John decided to give it to","When Megan and Erin got a bone at the garden, Erin decided to give it to",42201,58914
416,"Then, Christina and Christopher had a lot of fun at the restaurant. Christopher gave a necklace to","Then, Christina and Christopher had a lot of fun at the restaurant. Daniel gave a necklace to","Then, Christina and Christopher had a lot of fun at the restaurant. Christina gave a necklace to",58025,27402
200,"After Amanda and Vanessa went to the station, Vanessa gave a basketball to","After Amanda and Vanessa went to the station, Dustin gave a basketball to","After Amanda and Vanessa went to the station, Amanda gave a basketball to",43069,68439
371,"Then, Alicia and Brittany were thinking about going to the garden. Brittany wanted to give a ring to","Then, Alicia and Brittany were thinking about going to the garden. Sean wanted to give a ring to","Then, Alicia and Brittany were thinking about going to the garden. Alicia wanted to give a ring to",77804,92030
425,"Then, Amanda and Cody went to the office. Amanda gave a drink to","Then, Amanda and Cody went to the office. Jennifer gave a drink to","Then, Amanda and Cody went to the office. Cody gave a drink to",67768,43069
