,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
148,"Then, Tyler and Scott were working at the school. Tyler decided to give a bone to","Then, Tyler and Scott were working at the school. William decided to give a bone to","Then, Tyler and Scott were working at the school. Scott decided to give a bone to",7493,26953
597,"When Angela and Sarah got a necklace at the station, Angela decided to give it to","When Angela and Sarah got a necklace at the station, Andrea decided to give it to","When Angela and Sarah got a necklace at the station, Sarah decided to give it to",15458,29804
313,"Then, Jeremy and David went to the station. David gave a basketball to","Then, Jeremy and David went to the station. Lauren gave a basketball to","Then, Jeremy and David went to the station. Jeremy gave a basketball to",25413,5119
113,"When Megan and Thomas got a kiss at the garden, Thomas decided to give it to","When Megan and Thomas got a kiss at the garden, Michelle decided to give it to","When Megan and Thomas got a kiss at the garden, Megan decided to give it to",45867,7195
589,"Then, James and Joseph were working at the station. Joseph decided to give a bone to","Then, James and Joseph were working at the station. Lauren decided to give a bone to","Then, James and Joseph were working at the station. James decided to give a bone to",5490,10092
774,"When Thomas and Ashley got a computer at the house, Ashley decided to give it to","When Thomas and Ashley got a computer at the house, Cody decided to give it to","When Thomas and Ashley got a computer at the house, Thomas decided to give it to",7195,33747
695,"When Katie and Rebecca got a kiss at the school, Katie decided to give it to","When Katie and Rebecca got a kiss at the school, Mary decided to give it to","When Katie and Rebecca got a kiss at the school, Rebecca decided to give it to",31959,37073
682,"Then, Kyle and William were working at the restaurant. Kyle decided to give a drink to","Then, Kyle and William were working at the restaurant. Jacob decided to give a drink to","Then, Kyle and William were working at the restaurant. William decided to give a drink to",7252,25856
64,"Then, Amanda and Allison had a long argument, and afterwards Amanda said to","Then, Amanda and Allison had a long argument, and afterwards Christopher said to","Then, Amanda and Allison had a long argument, and afterwards Allison said to",45664,33811
694,"After Jacob and Gregory went to the office, Gregory gave a ring to","After Jacob and Gregory went to the office, Christopher gave a ring to","After Jacob and Gregory went to the office, Jacob gave a ring to",14737,28991
279,"Then, Sarah and Steven were working at the school. Sarah decided to give a snack to","Then, Sarah and Steven were working at the school. Nicole decided to give a snack to","Then, Sarah and Steven were working at the school. Steven decided to give a snack to",19436,15458
500,"When Anthony and Lindsey got a snack at the school, Lindsey decided to give it to","When Anthony and Lindsey got a snack at the school, Kelly decided to give it to","When Anthony and Lindsey got a snack at the school, Anthony decided to give it to",16358,50178
288,"Then, Elizabeth and Mary were thinking about going to the station. Elizabeth wanted to give a necklace to","Then, Elizabeth and Mary were thinking about going to the station. Melissa wanted to give a necklace to","Then, Elizabeth and Mary were thinking about going to the station. Mary wanted to give a necklace to",6393,12694
660,"Then, Bryan and Justin had a long argument, and afterwards Bryan said to","Then, Bryan and Justin had a long argument, and afterwards Richard said to","Then, Bryan and Justin had a long argument, and afterwards Justin said to",20839,30397
55,"Then, Kenneth and Ashley were thinking about going to the house. Kenneth wanted to give a computer to","Then, Kenneth and Ashley were thinking about going to the house. Joseph wanted to give a computer to","Then, Kenneth and Ashley were thinking about going to the house. Ashley wanted to give a computer to",33747,31270
921,"Then, Amanda and Shannon had a lot of fun at the store. Amanda gave a necklace to","Then, Amanda and Shannon had a lot of fun at the store. Paul gave a necklace to","Then, Amanda and Shannon had a lot of fun at the store. Shannon gave a necklace to",35175,33811
756,"Then, Sean and Cody were thinking about going to the hospital. Sean wanted to give a kiss to","Then, Sean and Cody were thinking about going to the hospital. Michael wanted to give a kiss to","Then, Sean and Cody were thinking about going to the hospital. Cody wanted to give a kiss to",48545,22723
435,"Then, Thomas and Christopher were working at the restaurant. Christopher decided to give a snack to","Then, Thomas and Christopher were working at the restaurant. Kevin decided to give a snack to","Then, Thomas and Christopher were working at the restaurant. Thomas decided to give a snack to",7195,19717
833,"Then, William and Stephen were working at the garden. Stephen decided to give a computer to","Then, William and Stephen were working at the garden. Katie decided to give a computer to","Then, William and Stephen were working at the garden. William decided to give a computer to",7252,12167
699,"Then, Kevin and Ryan had a long argument, and afterwards Kevin said to","Then, Kevin and Ryan had a long argument, and afterwards Rebecca said to","Then, Kevin and Ryan had a long argument, and afterwards Ryan said to",13114,15273
544,"Then, Nicole and Christina went to the hospital. Christina gave a kiss to","Then, Nicole and Christina went to the hospital. Andrea gave a kiss to","Then, Nicole and Christina went to the hospital. Nicole gave a kiss to",37930,47831
140,"Then, Jeffrey and Steven were thinking about going to the station. Steven wanted to give a kiss to","Then, Jeffrey and Steven were thinking about going to the station. Patrick wanted to give a kiss to","Then, Jeffrey and Steven were thinking about going to the station. Jeffrey wanted to give a kiss to",30274,19436
218,"After Lindsay and Bryan went to the office, Lindsay gave a computer to","After Lindsay and Bryan went to the office, Laura gave a computer to","After Lindsay and Bryan went to the office, Bryan gave a computer to",30397,44056
385,"Then, Sean and Michael were working at the school. Sean decided to give a basketball to","Then, Sean and Michael were working at the school. Steven decided to give a basketball to","Then, Sean and Michael were working at the school. Michael decided to give a basketball to",6277,22723
217,"Then, Andrea and Sara were working at the office. Sara decided to give a snack to","Then, Andrea and Sara were working at the office. Brian decided to give a snack to","Then, Andrea and Sara were working at the office. Andrea decided to give a snack to",35944,31336
918,"Then, Stephanie and Patrick were thinking about going to the house. Patrick wanted to give a basketball to","Then, Stephanie and Patrick were thinking about going to the house. Joseph wanted to give a basketball to","Then, Stephanie and Patrick were thinking about going to the house. Stephanie wanted to give a basketball to",38150,15435
287,"Then, Justin and Allison were working at the office. Justin decided to give a ring to","Then, Justin and Allison were working at the office. Sean decided to give a ring to","Then, Justin and Allison were working at the office. Allison decided to give a ring to",45664,20839
916,"Then, Christine and Mary had a long argument, and afterwards Christine said to","Then, Christine and Mary had a long argument, and afterwards Shannon said to","Then, Christine and Mary had a long argument, and afterwards Mary said to",6393,36449
866,"After Sarah and Aaron went to the school, Sarah gave a snack to","After Sarah and Aaron went to the school, Stephanie gave a snack to","After Sarah and Aaron went to the school, Aaron gave a snack to",22234,15458
356,"Then, Christopher and Allison had a lot of fun at the office. Christopher gave a ring to","Then, Christopher and Allison had a lot of fun at the office. William gave a ring to","Then, Christopher and Allison had a lot of fun at the office. Allison gave a ring to",45664,19717
346,"When Emily and Stephen got a bone at the office, Emily decided to give it to","When Emily and Stephen got a bone at the office, Shannon decided to give it to","When Emily and Stephen got a bone at the office, Stephen decided to give it to",12167,24504
688,"Then, Jeremy and Mark were thinking about going to the station. Jeremy wanted to give a snack to","Then, Jeremy and Mark were thinking about going to the station. Jessica wanted to give a snack to","Then, Jeremy and Mark were thinking about going to the station. Mark wanted to give a snack to",4744,25413
746,"Then, Mark and Heather went to the restaurant. Heather gave a basketball to","Then, Mark and Heather went to the restaurant. Crystal gave a basketball to","Then, Mark and Heather went to the restaurant. Mark gave a basketball to",4744,37083
